representation,repeat,outer_fold,draw,draw_type,partition,inner_fold,assignment_type,recipient_n,random_reference_n,mean_distance,median_distance,q95_distance,max_distance,total_cost,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,no_self,one_to_one,matching_adequate,max_abs_smd_descriptive,mean_abs_standardized_paired_difference__interviewer_word_count,mean_abs_standardized_paired_difference__interviewer_turn_count,mean_abs_standardized_paired_difference__clinical_question_count,mean_abs_standardized_paired_difference__clinical_prompt_coverage_count,mean_abs_standardized_paired_difference__non_explicit_interviewer_turn_count,mean_abs_standardized_paired_difference__d_p_domain_breadth,mean_abs_standardized_paired_difference__d_p_total_evidence_count
tfidf,5,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4555858358168816,1.3844855092279418,2.5337243813565395,3.059083763169773,100.34803405109894,3.8533105288060856,0.009900990099009901,6,True,True,True,1.460819769243627e-17,0.46131595901035594,0.3731642975367686,0.43351241292349635,0.4963239218551518,0.4046862844302611,0.4469492067121439,0.5303829407776597
tfidf,5,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.2339760309083618,1.1269617193948953,2.3056306362607475,2.5413826522869845,72.6936712061575,2.6246365015481383,0.009900990099009901,6,True,True,True,1.460819769243627e-17,0.5632037852271919,0.39466988307584727,0.1969351963850032,0.2123213210806398,0.41584529084923166,0.35845858169860384,0.4188408351124778
tfidf,5,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,2.0120049146454697,1.4938470090677567,3.9067226173603458,7.004993555961479,234.38483250517555,3.9810779934252687,0.009900990099009901,1,True,True,False,3.5059674461847047e-17,0.9636164819704883,0.5135993063397603,0.65438814497379,0.7386758988543086,0.5100696661274849,0.47501010231880353,0.7043982510291346
tfidf,5,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.587672327121844,1.3651084409165615,3.1612492692208645,3.3530072885957107,121.62484716951845,3.16208311277766,0.009900990099009901,4,True,True,False,2.337311630789803e-17,0.5915563005935596,0.38557857287386144,0.42897022556691505,0.3639033964706535,0.40517083051688996,0.5882710761834306,0.5650355593307901
tfidf,6,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.2779760538209746,1.2319191109972407,2.2177488286383675,2.7764205832621123,72.77214661274219,2.8333353892902737,0.009900990099009901,7,True,True,True,8.764918615461762e-18,0.43123048587166674,0.4470150438834581,0.2738749200249639,0.34846670436615135,0.4629079816569664,0.35759602822186215,0.42595388241881266
tfidf,6,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5148133538774264,1.3287095147410208,3.143500677739441,5.000831586517402,128.12048113350667,3.054209123615516,0.009900990099009901,6,True,True,True,1.4973402634747177e-17,0.4384816837243668,0.3304469757573206,0.34586095288853363,0.33994528882344066,0.3393096985923507,0.41225813945279555,0.8165163401203206
tfidf,6,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.7594825328539434,1.332416841485288,4.367460129239994,6.532048577036054,177.47211777123255,3.634280912562682,0.009900990099009901,0,True,True,False,1.800361661554308e-17,0.5668838957978733,0.5415325197836235,0.5244909658036144,0.560814771656986,0.5561663167785819,0.6034196189805817,0.5089461516861205
tfidf,6,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.5309303309703706,1.4951140107194698,2.815518020840535,2.8794937664544458,107.32372398319544,2.992876567132233,0.009900990099009901,4,True,True,False,9.495328500083576e-18,0.6203740988609596,0.409678852510053,0.3252006022428242,0.36439447213977705,0.41054716773458666,0.5468922647792637,0.5733856314650756
tfidf,6,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.446808099256319,1.2050908208593674,3.045777809034971,3.5969259211149116,102.87734540780336,3.7429825243731325,0.009900990099009901,7,True,True,True,1.7529837230923523e-17,0.43751211933994394,0.42425021850519046,0.4061272328417587,0.43069320441314285,0.43790118142492207,0.46939707025757604,0.45739785959688406
tfidf,6,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.4808561763380683,1.3428661190471212,2.53858500399937,3.0148570139006865,94.84661499567098,2.876728362315597,0.009900990099009901,3,True,True,False,1.350271246165731e-17,0.3767213682573486,0.5147393215076146,0.3463869247915632,0.3963151879967502,0.5554729050799571,0.5348301207860872,0.5229837392378892
tfidf,6,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.15375379283197,0.9896911361460379,2.152092872997612,3.115971248518476,64.38546691899079,2.3840188361940275,0.009900990099009901,6,True,True,True,7.304098846218135e-18,0.36575934993487097,0.3169862454574477,0.16761059012556973,0.15325845483332495,0.33578925277030114,0.5475331324407062,0.3892580884651319
tfidf,6,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.7108258085124008,1.5373158392266502,3.0494468907106227,3.3530698834635206,132.32737916342793,4.364725488413254,0.009900990099009901,4,True,True,False,3.2138034923359796e-17,0.5624139443466701,0.4267270057644105,0.6348533566786944,0.6204546797288588,0.4339854394995096,0.4552394193085803,0.4882156842610365
tfidf,6,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4542042990125938,1.310721632078373,2.7122083454925363,4.809069587934949,113.6634130562307,2.8226512674202886,0.009900990099009901,5,True,True,True,5.843279076974508e-18,0.5066208438661469,0.3918003203412906,0.35363797611797204,0.32074929020463677,0.42225850946222715,0.4809397123747323,0.5331375428225752
tfidf,6,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.7247927985747067,1.4040891465166312,4.592452391741494,5.771568068315406,180.64627444440154,3.193195371999021,0.009900990099009901,4,True,True,False,3.7981314000334304e-17,0.5170672770613077,0.43099977355157426,0.425374028332304,0.43232389139188004,0.4283724854479642,0.608896956967579,0.7438263368231611
tfidf,6,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.3777191637724473,1.2615194534087957,2.743618266638233,3.0358602177853573,89.15378116431779,3.042547002530197,0.009900990099009901,6,True,True,True,1.0956148269327203e-17,0.4583662587330739,0.45008189796251513,0.27265193768733303,0.31412548704395427,0.4642129702903555,0.4400318810156828,0.5586127718799055
tfidf,6,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.7733654820066769,1.6021227429988347,3.2480162283072964,7.09281571215222,193.2927349012432,3.0966468748946423,0.009900990099009901,3,True,True,False,1.3147377923192643e-17,0.625974345815156,0.6953601334707452,0.4284988454294101,0.4197023791497708,0.7163662462733376,0.46300291169384794,0.5328668678305322
tfidf,6,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3977354564898463,1.2957773200585776,3.0742885916777984,3.472314047858859,95.25515920691952,3.0264391568225326,0.009900990099009901,6,True,True,True,2.127318788961032e-17,0.6167640715704267,0.437471165222788,0.36803611722169643,0.3820226145997517,0.44123882616854254,0.4556159428038007,0.30185150482211
tfidf,6,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,2.1709044737743106,1.6645006849320134,4.626468831757517,8.264728960922744,285.18570307081364,3.938394703811513,0.009900990099009901,2,True,True,False,1.7529837230923523e-17,0.8439268420355992,0.6532930890153704,0.44560639268731395,0.45381676561203876,0.662954166922605,0.871863043494607,0.6687029706563948
tfidf,6,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.2893339378961237,1.0363986354997197,2.1895950910609434,2.7789539592714365,75.91457322668481,2.6930398119595007,0.009900990099009901,7,True,True,True,5.843279076974508e-18,0.4732283676920868,0.37506832559192316,0.46368067408244695,0.38936293935385535,0.3759338113314035,0.43703344695066326,0.32144435532364235
tfidf,7,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.4862808261930582,1.4138776295759032,3.0921148882515155,3.363011649844949,103.36989662439191,3.204033954035368,0.009900990099009901,5,True,True,True,1.7529837230923523e-17,0.37527238029826254,0.3640766050668264,0.3233617595842881,0.41563785366147066,0.38448718625710154,0.6128242537271347,0.7095102186673031
tfidf,7,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5577440595205239,1.197701907540445,3.1671579899361495,5.5757248198226215,139.10956405319374,3.020869707480721,0.009900990099009901,4,True,True,False,1.570381251936899e-17,0.6052287149019854,0.45961999024161726,0.5580577442574618,0.5833192013604157,0.458694161721146,0.483036991217826,0.33739150137347174
tfidf,7,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.7568436823960383,1.3085767454166966,4.10870262827838,6.448649475004032,183.57523111796758,3.198531268606013,0.009900990099009901,4,True,True,False,5.326069915431494e-17,0.8067814639152535,0.45766315421802384,0.5738685678634832,0.6135284097736015,0.4729935286468992,0.4827786970655076,0.43819485341799214
tfidf,7,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.800958745013598,1.762887567325809,2.84797217986545,3.139542214923546,138.68192041775094,3.6069733752590523,0.009900990099009901,3,True,True,False,3.944213376957793e-17,0.4180925181325323,0.5968903848186361,0.4193741859790567,0.3813851195842804,0.630198923117996,0.729432397171119,0.6411005768299657
tfidf,7,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.3877846202775226,1.1599283097803823,2.509349502193974,4.710335778371881,110.45820706577429,2.7680587292795904,0.009900990099009901,6,True,True,True,8.217111201995401e-18,0.4828706927565008,0.31874790666098357,0.24695180806178466,0.2414132209656121,0.3472696793896235,0.4578559285833939,0.652125461879978
tfidf,7,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.5827305853872395,1.0873254955690996,3.2937219609440893,6.574712903535148,155.55214622049073,3.3230096354703136,0.009900990099009901,6,True,True,True,1.200241107702872e-17,0.5848778545054745,0.4874754210574938,0.4637138524015955,0.49514848314045723,0.49125753037820813,0.42042221765339927,0.4323163146030703
tfidf,7,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.7132226956789136,1.2459515527347258,4.665538440663099,5.977110201730267,174.09987260305422,3.4349235383708874,0.009900990099009901,2,True,True,False,2.337311630789803e-17,0.46989136277021165,0.5012095087309658,0.5748442521508338,0.6300680101718733,0.496995357825496,0.6047610936431034,0.6242095550135793
tfidf,7,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.6774252932815905,1.4352150012014686,3.1251791778064533,6.95514311103279,172.08786237824896,3.159250424328642,0.009900990099009901,2,True,True,False,2.7390370673318006e-17,0.5657472516087971,0.5155882903485022,0.44104731921840734,0.3888607605109354,0.532522734046626,0.6152484889795011,0.5877730545670988
tfidf,7,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.4833431885520751,1.5460450043760585,2.8970430798508984,3.1066112627663194,104.86449446133297,2.749058987816187,0.009900990099009901,5,True,True,True,2.0451476769410777e-17,0.560949128820598,0.35526838383637316,0.34837082125540764,0.3113733688880898,0.3674856342718471,0.4124906088520564,0.6049976550714458
tfidf,7,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.5441532870160188,1.5005776400967257,2.720413123196142,3.1461475452169165,108.58096621697099,3.3345776038447776,0.009900990099009901,5,True,True,True,1.7529837230923523e-17,0.39086999931238586,0.4174616235311721,0.3552406522826592,0.31858139027263843,0.4270378853152404,0.7498804495090833,0.5173964776109785
tfidf,7,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.38494131339373,1.3108342390555072,2.493256622289725,3.36440242143101,91.30331451312097,3.5090920712048757,0.009900990099009901,5,True,True,True,1.0225738384705389e-17,0.41953808916194335,0.4044312430829193,0.3019440971685457,0.3064976627726717,0.4420942926525159,0.5520615439657641,0.6073425784964112
tfidf,7,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.3293106472619731,1.2333976188923048,2.4722303372699828,2.520662608565096,83.521904500153,2.6189834122442384,0.009900990099009901,7,True,True,True,2.0451476769410777e-17,0.4526810396284542,0.43186546561799877,0.3033118582799938,0.2471382939762637,0.43154362857533524,0.49393173127872747,0.45414570519477815
tfidf,7,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3418394559989633,1.0963868028291905,2.7518390914364543,3.553364938545338,93.50451906099974,3.1016427409175376,0.009900990099009901,6,True,True,True,2.483393607714166e-17,0.4412088035417394,0.3745211529884937,0.191965527653497,0.22600312875247064,0.39646638686650215,0.49147318718299043,0.547166074438194
tfidf,7,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.587666715171166,1.2408378320989941,3.4331415504673997,7.942812891371169,190.08685223753105,3.198984185075126,0.009900990099009901,4,True,True,False,8.764918615461762e-18,0.6002708236189761,0.5058893656834386,0.4632332885611546,0.45481961924935527,0.510435877863584,0.488293602316254,0.36330073051221956
tfidf,7,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.5318161721212527,1.6330617389236441,2.45804782335301,3.5278439838045594,104.61945175423958,3.1400039055560853,0.009900990099009901,4,True,True,False,5.843279076974508e-18,0.5541089335800954,0.42382322360533375,0.348201111576394,0.36528580248320786,0.4514633572235254,0.601679462937151,0.5268747958778616
tfidf,8,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3130900518712316,1.144703847445726,2.1246530101905243,2.3744508979702847,74.87613367151552,2.6582423628157943,0.009900990099009901,7,True,True,True,1.1686558153949016e-17,0.39406637311504156,0.4110765422017843,0.3458950250435289,0.42127737279141614,0.434328653181727,0.4433009026009611,0.36411166571958076
tfidf,8,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5440009737126337,1.4879229081934602,2.6346346038396424,2.715477296109087,105.2279459219946,3.1494226415004007,0.009900990099009901,4,True,True,False,8.764918615461762e-18,0.48523137931620386,0.4224401395782794,0.5600446858814108,0.5324473190258292,0.42428885765070556,0.3182326962310717,0.5683721947294732
tfidf,8,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.5365095165494038,1.4387904981800248,2.78478064755523,4.905713774896328,120.84311324333983,3.717846025273351,0.009900990099009901,5,True,True,True,3.900783600034334e-17,0.4363099515944222,0.22159165786046175,0.3156765891524414,0.2508037679091516,0.23697575584901417,0.7256793848234903,0.7340908727134838
tfidf,8,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.597748274738146,1.0641144967760439,4.071293092967388,4.125446538633201,138.09369369885164,3.929433216220408,0.009900990099009901,3,True,True,False,8.764918615461762e-18,0.5102464828525488,0.42179517151329343,0.5289302729676132,0.4349015055370418,0.4011430068291849,0.6070435989040144,0.6127660265249395
tfidf,8,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.1147166952768646,1.0416395680591999,2.129663354694703,2.483159320893764,60.53013426089497,2.525171374328198,0.009900990099009901,7,True,True,True,1.460819769243627e-17,0.4308182770122494,0.32898205625267196,0.15100501098868535,0.16017476794680094,0.3472992003752368,0.28151193773910804,0.47425354366564787
tfidf,8,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.529988184847492,1.281728638732491,3.077090157983736,5.069204659300183,125.65179841215276,2.95146733995949,0.009900990099009901,5,True,True,True,1.200241107702872e-17,0.37449775156792264,0.3489172088269466,0.3037031402864424,0.29223121116426837,0.35493214528526607,0.6399428736254129,0.7305840107126407
tfidf,8,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.6398937874234825,1.1030916704426263,3.3417162114237953,5.903538758558168,159.9202204932574,3.438946725810562,0.009900990099009901,3,True,True,False,1.8990657000167152e-17,0.6157608975675952,0.5362370751852327,0.4274367465071258,0.46544531357293867,0.5326305153437081,0.5321113508876057,0.376921384742557
tfidf,8,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.9037200856612453,1.4875578144211108,4.6705985821452485,6.6663326005183166,214.12782941866183,3.446185167081588,0.009900990099009901,0,True,True,False,2.7755575615628914e-17,0.6177467497180499,0.5564177967197392,0.5595795483713474,0.6240767154228145,0.565941204330709,0.5137952542496939,0.6408549010679699
tfidf,8,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.2170425970255903,1.2133633658375784,1.8575176918994876,2.174449906355345,65.49576854605323,2.611369985738702,0.009900990099009901,7,True,True,True,2.0451476769410777e-17,0.49503282772300944,0.3229357673263664,0.3270438931536763,0.3244744222028344,0.3489541883750641,0.42547737807027136,0.4277234033175147
tfidf,8,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3305663764596058,1.1702931959138587,2.3749682346614054,2.6831198661385613,79.72461150862543,3.121296880892541,0.009900990099009901,7,True,True,True,7.669303788529043e-18,0.47114260922582313,0.3319030635609636,0.37801440424489813,0.33635840988021715,0.34365034766770214,0.4220679228697257,0.48704270554063783
tfidf,8,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.437887504509931,1.2830383715364881,3.190970467715952,3.5314771350735836,99.70025836193089,3.0628262387382588,0.009900990099009901,5,True,True,True,1.6069017461679898e-17,0.43801811477886604,0.2201747803073688,0.3448065887900755,0.30610252937773963,0.22255183303158454,0.6466137654967821,0.6671917592184016
tfidf,8,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.9388327291646545,1.6869086755259142,4.140306447356704,8.590900361252949,252.14454460943745,3.3346990566034767,0.009900990099009901,0,True,True,False,1.7529837230923523e-17,0.8247394130420078,0.5603993075906651,0.5472301203747608,0.5601120336112041,0.5748236194483836,0.512229530255854,0.6471914197649438
tfidf,8,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.08525672691111,0.9772788264798746,2.0893367521611608,2.370848364646589,56.70082462881454,2.647242405621546,0.009900990099009901,7,True,True,True,1.1686558153949016e-17,0.333707993044316,0.2948699326018568,0.21018544114344748,0.2845335982215906,0.32144248938409126,0.3467353784480343,0.3756578549821631
tfidf,8,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5193424976914158,1.3997462729712584,2.674737412427656,3.0742752716188932,105.68671769398713,3.150924331561364,0.009900990099009901,6,True,True,True,2.7755575615628914e-17,0.42393194288035146,0.42225406794298553,0.35563620783186917,0.32815191480832834,0.4618098818658781,0.6516946235415336,0.4778763815671794
tfidf,8,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,2.094715279674737,1.5965716022889156,4.73963448074955,6.729613996897463,247.1251080665666,3.983099040460837,0.009900990099009901,1,True,True,False,1.7529837230923523e-17,0.8885803318927336,0.5668642579632148,0.4655350788461547,0.5651690243651573,0.5979032578879265,0.654494677707282,0.6060633887271815
tfidf,9,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.5804917876189584,1.3622115029992727,3.63785448998095,5.828098622276204,146.86325603134964,3.157150164621885,0.009900990099009901,3,True,True,False,1.460819769243627e-17,0.5673518227555556,0.4522457234842263,0.5179302773331557,0.5569303448827979,0.4778605096594456,0.5500523797039086,0.4220652717169623
tfidf,9,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.2614773992520671,1.1776106023871313,2.3132745412595317,2.5018331979786574,73.21982043170156,2.434069376849908,0.009900990099009901,7,True,True,True,1.8990657000167152e-17,0.42842000508957095,0.3865096733504444,0.293630985925028,0.2844607737980764,0.4055836107715123,0.4492197411906789,0.42880602338484397
tfidf,9,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.9934952193903737,1.4657508017079695,5.297741961155711,7.510002722414545,241.49988660758163,3.8321322445697676,0.009900990099009901,2,True,True,False,3.150632907720039e-17,0.6802630791358036,0.686093745043826,0.46198131315311686,0.4149491827322021,0.694509763534813,0.5823418130395049,0.74349036927177
tfidf,9,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.3377535002694994,1.2656885457832843,2.8437476474521257,3.235057827695242,84.08116562178543,2.627811947388101,0.009900990099009901,6,True,True,True,1.1686558153949016e-17,0.5530859817188465,0.37779183975911057,0.3637939170219441,0.3503294396956423,0.3899792943622314,0.37083614706009443,0.3890740345058323
tfidf,9,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.9822176723663965,1.9623039626322396,3.6829810074224945,6.684205249897468,219.47927020995868,3.8997617065543944,0.009900990099009901,0,True,True,False,1.7529837230923523e-17,0.8486486229635556,0.5618783951587778,0.5849397690452462,0.5450850684267006,0.5577138602912507,0.6180432467406926,0.5483642045868004
tfidf,9,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.459246362874592,1.3373799617711934,2.574827440989674,4.819780216970253,109.68184599521929,2.9047192849100525,0.009900990099009901,5,True,True,True,9.00180830777154e-18,0.43268652036833477,0.37699094757036417,0.29104689142704687,0.322746991093587,0.3983510076471459,0.5081453065242576,0.6908218666282181
tfidf,9,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.7343173031853287,1.1040639947394932,5.020144717565692,5.732729905866239,189.51667875858055,3.2502654330661778,0.009900990099009901,3,True,True,False,1.7529837230923523e-17,0.535329089716303,0.483709233762042,0.4379629059990729,0.44761812083131874,0.5159878188165584,0.573824338602874,0.7221599460891038
tfidf,9,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.6739867646772357,1.5194664130254312,3.2921871076968987,5.987682270437716,163.87944268716447,3.564259409598437,0.009900990099009901,3,True,True,False,1.0225738384705389e-17,0.7515748689182649,0.42070396833737417,0.5327771674712963,0.5428156024362485,0.41977165044478637,0.3818155739753428,0.5265138469422087
tfidf,9,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.3563055546787874,1.2538209404710792,2.239109661402574,2.7813778415970694,86.0389056627348,2.6215429294754666,0.009900990099009901,6,True,True,True,8.764918615461762e-18,0.6108350985835557,0.3479254513004655,0.2731076049987482,0.3762883473534389,0.38982055028668033,0.4153359931920533,0.4011157622789254
tfidf,9,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.4552257805818414,1.4502187063687495,2.4500115450530955,2.8285477927497418,97.7561216073101,2.8642632793238327,0.009900990099009901,5,True,True,True,2.0451476769410777e-17,0.4189608468602226,0.30777678415570064,0.30935567649461226,0.3735404711892484,0.32690467472266044,0.5763698639324077,0.5828278784956706
tfidf,9,4,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.8384041971485936,1.2749924972186863,4.901182322906295,6.8734616444634735,220.54125340575203,3.932711997329346,0.009900990099009901,1,True,True,False,7.304098846218135e-18,0.6230364635360685,0.520825694689713,0.3834324499454387,0.5744762120908162,0.5568742786176079,0.5730832438569514,0.7039696949692723
tfidf,9,4,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.285695553851205,1.1778407629831633,2.1291687445446708,3.330534730313809,79.4399154914831,2.854760433719113,0.009900990099009901,6,True,True,True,2.483393607714166e-17,0.46870498633984153,0.26871988247227097,0.3603905636591525,0.3508700685001159,0.2701376250946814,0.5097388257605556,0.3858108735494923
tfidf,9,5,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.6766931434435164,1.15569496477119,4.167312487068836,5.844164756996558,167.1643776824205,3.1987342128699856,0.009900990099009901,2,True,True,False,5.843279076974508e-18,0.521718983663366,0.5009764410009598,0.5719110747412793,0.5728885683000805,0.47379586618845293,0.47960113771116847,0.5416813716473058
tfidf,9,5,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.5033372751130578,1.4907352588190699,2.4867064561668997,2.8212080440575154,102.92227429845794,3.1331196412671325,0.009900990099009901,5,True,True,True,1.241696803857083e-17,0.49478253445007647,0.48291309760982526,0.33686076842660767,0.34405287352099206,0.5167734503122602,0.6085980121887729,0.4976469952039571
tfidf,9,5,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.6592973211598505,1.1829683142494454,4.039980247056176,7.320270287975352,186.27149513210856,3.1182256596577784,0.009900990099009901,3,True,True,False,8.764918615461762e-18,0.6621416050880555,0.5626720608449847,0.43980282012436706,0.441140696138924,0.5717559855207117,0.5468088578305687,0.4149896810519939
tfidf,10,1,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.175487363123786,1.0140343842795214,2.430604857668566,2.7886132575197156,68.08646164257479,2.684329996013811,0.009900990099009901,7,True,True,True,8.764918615461762e-18,0.3091035454354865,0.3210902889875222,0.35909401920676914,0.3265312583201058,0.3373551570848187,0.3595276060644616,0.3879764608403823
tfidf,10,1,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.8694016776743994,1.5409944693242084,3.6134286843254335,6.028797352276217,192.91799218011272,3.570622200768602,0.009900990099009901,0,True,True,False,2.0451476769410777e-17,0.727780085710084,0.5605477483338538,0.5810949314508026,0.5483956692882407,0.5550820377761021,0.5213196155875405,0.6817816257801369
tfidf,10,1,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.5767778207440373,1.241170641748744,3.9752313517630933,5.820484897109535,149.0404555556519,3.2457501735192453,0.009900990099009901,4,True,True,False,1.200241107702872e-17,0.6640133976016053,0.49502689278967454,0.3389606898735549,0.37084404573822793,0.5106031604118058,0.4594763030982413,0.5336418810968535
tfidf,10,2,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,2.0095007866611057,1.4837922925912235,4.917544617474064,7.4144395466850925,246.1923361492694,3.873922475751587,0.009900990099009901,2,True,True,False,1.0225738384705389e-17,0.6181574034113213,0.5985826427939166,0.46815746315437967,0.4674288648009008,0.5808108366859288,0.7917827223669341,0.8289576662890146
tfidf,10,2,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.440468454034641,1.3697827645815606,2.738963153706329,3.265336274893468,94.04041772106481,3.0087146189684684,0.009900990099009901,5,True,True,True,1.7529837230923523e-17,0.6257389321947833,0.4125585857378515,0.3740997022577693,0.3829749819069085,0.43229634569221176,0.5125348033704901,0.47267324790344456
tfidf,10,2,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,37,100,1.4362662766627123,1.1282170229243704,2.828823129863466,4.171702032890684,103.836733949542,2.8295427766649204,0.009900990099009901,6,True,True,True,3.600723323108616e-17,0.3114767795177947,0.4290450120175592,0.3441729741122714,0.27131057907742057,0.44209931640281924,0.48649322466645584,0.6518208498585197
tfidf,10,3,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.425769869803256,1.47473936123901,2.146694948584821,3.176221796878779,89.77985562657211,3.0078870317213933,0.009900990099009901,5,True,True,True,1.0225738384705389e-17,0.5296348029529133,0.4091263669664443,0.4169934191709217,0.3948364273149804,0.4264975019923131,0.5256891867408608,0.42871365157408087
tfidf,10,3,0,optimal_matched,outer_train_inner_validation,2,optimal_matched,38,100,1.384872935105646,1.2272864081676391,2.5324225777475275,2.9046791216663133,87.83959208421793,3.052002223279901,0.009900990099009901,7,True,True,True,1.460819769243627e-17,0.33277681228779893,0.37628599638995874,0.43240282222304427,0.4989064721278438,0.3851068834816404,0.4156938905297505,0.4745004117203533
tfidf,10,3,0,optimal_matched,outer_train_inner_validation,3,optimal_matched,38,100,1.8588322189473858,1.2485222737028692,4.770906725488773,8.050567545655902,235.62371837662255,3.4755359994258352,0.009900990099009901,0,True,True,False,1.241696803857083e-17,0.7659278111192594,0.547285645959344,0.5223016673645912,0.5128870358602652,0.5431831765454641,0.6065655913534574,0.6084873499846325
tfidf,10,4,0,optimal_matched,outer_train_inner_validation,1,optimal_matched,38,100,1.977455461154236,1.582937540912225,5.663414532116661,7.0453287060936365,244.67005549358842,3.6719384561149258,0.009900990099009901,3,True,True,False,1.460819769243627e-17,0.8077271311979991,0.6984041555326777,0.49609182835925764,0.4473130094381648,0.7090074286652096,0.4836287383001777,0.6577329341097439
