record_type,representation,repeat,outer_fold,draw,partition,assignment_type,recipient_id,donor_id,self_match,one_to_one,standardized_euclidean_distance,abs_standardized_pair_difference__interviewer_word_count,abs_standardized_pair_difference__interviewer_turn_count,abs_standardized_pair_difference__clinical_question_count,abs_standardized_pair_difference__clinical_prompt_coverage_count,abs_standardized_pair_difference__non_explicit_interviewer_turn_count,abs_standardized_pair_difference__d_p_domain_breadth,abs_standardized_pair_difference__d_p_total_evidence_count
pairwise,tfidf,1,3,0,outer_test,optimal_matched,393,439,False,True,0.9325219199591056,0.24400452629042418,0.22619601392699956,0.5028079891392175,0.5291632919403884,0.17939949493011817,0.0,0.44031857032942073
pairwise,tfidf,1,3,0,outer_test,optimal_matched,395,447,False,True,1.202995605605996,0.48800905258084837,0.4523920278539991,0.0,0.0,0.47839865314698177,0.0,0.8806371406588415
pairwise,tfidf,1,3,0,outer_test,optimal_matched,397,344,False,True,2.328188747186931,1.0108758946317573,1.3006270800802475,0.0,0.5291632919403884,1.3753961277975726,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,0,outer_test,optimal_matched,425,430,False,True,1.6752768599132037,0.2962912104955151,0.3958430243722492,1.005615978278435,1.0583265838807767,0.2989991582168636,0.5842544184407468,0.0
pairwise,tfidf,1,3,0,outer_test,optimal_matched,430,317,False,True,1.9835839096596015,0.8801591841190302,0.5654900348174989,1.005615978278435,1.0583265838807767,0.7175979797204727,0.0,0.44031857032942073
pairwise,tfidf,1,3,0,outer_test,optimal_matched,436,383,False,True,1.0777757438365647,0.4705801578458181,0.05654900348174989,0.5028079891392175,0.5291632919403884,0.11959966328674544,0.5842544184407468,0.22015928516471037
pairwise,tfidf,1,3,0,outer_test,optimal_matched,439,475,False,True,0.4894399453304654,0.28757676312799996,0.22619601392699956,0.0,0.0,0.23919932657349088,0.0,0.22015928516471037
pairwise,tfidf,1,3,0,outer_test,optimal_matched,446,352,False,True,2.2949890459125433,1.3681682366998786,1.017882062671498,0.5028079891392175,0.5291632919403884,1.1361968012240817,0.5842544184407468,0.44031857032942073
pairwise,tfidf,1,3,0,outer_test,optimal_matched,447,395,False,True,1.202995605605996,0.48800905258084837,0.4523920278539991,0.0,0.0,0.47839865314698177,0.0,0.8806371406588415
pairwise,tfidf,1,3,0,outer_test,optimal_matched,459,491,False,True,1.6350162565537436,0.6187257630935756,0.3392940208904993,0.5028079891392175,0.5291632919403884,0.2989991582168636,0.5842544184407468,1.1007964258235519
pairwise,tfidf,1,3,0,outer_test,optimal_matched,474,380,False,True,0.8666222302290745,0.2788623157604848,0.3958430243722492,0.0,0.0,0.41859882150360905,0.5842544184407468,0.0
pairwise,tfidf,1,3,0,outer_test,optimal_matched,475,393,False,True,0.7660119672767873,0.04357223683757575,0.0,0.5028079891392175,0.5291632919403884,0.05979983164337272,0.0,0.22015928516471037
pairwise,tfidf,1,3,0,outer_test,optimal_matched,489,371,False,True,1.4852621392229268,0.1394311578802424,0.05654900348174989,1.005615978278435,1.0583265838807767,0.05979983164337272,0.0,0.22015928516471037
pairwise,tfidf,1,3,0,outer_test,optimal_matched,491,459,False,True,1.6350162565537436,0.6187257630935756,0.3392940208904993,0.5028079891392175,0.5291632919403884,0.2989991582168636,0.5842544184407468,1.1007964258235519
pairwise,tfidf,1,3,1,outer_test,random_mismatch,305,430,False,True,4.350869897930067,0.6535835525636362,2.3185091427517452,0.5028079891392175,2.1166531677615534,2.511592929021654,0.5842544184407468,1.3209557109882621
pairwise,tfidf,1,3,1,outer_test,random_mismatch,307,317,False,True,2.631131457929922,0.6361546578286059,0.28274501740874947,1.5084239674176525,1.587489875821165,0.47839865314698177,1.1685088368814935,0.22015928516471037
pairwise,tfidf,1,3,1,outer_test,random_mismatch,313,439,False,True,2.1182411310939435,0.409579026273212,1.074431066153248,1.005615978278435,1.0583265838807767,1.0165971379373362,0.0,0.0
pairwise,tfidf,1,3,1,outer_test,random_mismatch,315,393,False,True,2.1145418242234526,0.1045733684101818,1.3571760835619973,0.5028079891392175,0.5291632919403884,1.3753961277975726,0.0,0.44031857032942073
pairwise,tfidf,1,3,1,outer_test,random_mismatch,317,352,False,True,4.324221353565861,1.4901704998450906,2.431607149715245,1.5084239674176525,1.587489875821165,2.391993265734909,0.0,0.22015928516471037
pairwise,tfidf,1,3,1,outer_test,random_mismatch,320,459,False,True,2.966057204421039,0.6448691051961211,1.6964701044524966,1.5084239674176525,0.5291632919403884,1.6145954543710634,0.5842544184407468,0.0
pairwise,tfidf,1,3,1,outer_test,random_mismatch,338,313,False,True,1.3459089126920438,0.1568600526152727,0.28274501740874947,0.5028079891392175,0.5291632919403884,0.23919932657349088,0.5842544184407468,0.8806371406588415
pairwise,tfidf,1,3,1,outer_test,random_mismatch,344,395,False,True,3.029904468741937,0.27014786839296967,2.035764125342996,0.0,0.5291632919403884,2.152793939161418,0.0,0.22015928516471037
pairwise,tfidf,1,3,1,outer_test,random_mismatch,352,305,False,True,6.709863483093902,1.7167461314004846,4.184626257649492,2.01123195655687,0.5291632919403884,4.18598821503609,0.5842544184407468,1.5411149961529726
