representation,repeat,draw,draw_type,model_name,roc_auc,pr_auc,brier,log_loss,sensitivity_at_0_50,specificity_at_0_50,interpretation_scope
bge,8,0,optimal_matched,full+I-optimal_matched,0.8597603946441155,0.7167874536199768,0.16167500888493241,0.4986608174114457,0.8372093023255814,0.7575757575757576,pairing_dependence
bge,8,0,optimal_matched,full+I-real,0.8604651162790697,0.7353455828387637,0.1596495518356819,0.47315262653989715,0.813953488372093,0.7272727272727273,pairing_dependence
bge,9,0,optimal_matched,P,0.657975099835565,0.46464567811476454,0.22844368087377767,0.651777477016968,0.627906976744186,0.6868686868686869,pairing_dependence
bge,9,0,optimal_matched,P+I-optimal_matched,0.5879727507634483,0.41662366726790206,0.2653662145806404,0.889746476511802,0.5348837209302325,0.6161616161616161,pairing_dependence
bge,9,0,optimal_matched,P+I-real,0.6814658210007047,0.5120834419245027,0.22450771646556011,0.7200991657469278,0.6046511627906976,0.696969696969697,pairing_dependence
bge,9,0,optimal_matched,full,0.8350951374207188,0.7055478679072665,0.1631345606369366,0.4915722417726805,0.6744186046511628,0.7575757575757576,pairing_dependence
bge,9,0,optimal_matched,full+I-optimal_matched,0.6638477801268499,0.4112565535373404,0.2542418711976412,2.6921675528972884,0.5813953488372093,0.696969696969697,pairing_dependence
bge,9,0,optimal_matched,full+I-real,0.8473103124265915,0.7137495180022718,0.16086423160278596,0.4880841111811535,0.6511627906976745,0.8181818181818182,pairing_dependence
bge,10,0,optimal_matched,P,0.6262626262626262,0.4345889107594126,0.25170917270464094,0.6965658657284978,0.9534883720930233,0.1414141414141414,pairing_dependence
bge,10,0,optimal_matched,P+I-optimal_matched,0.6544514916607939,0.47928310983758204,0.24340496951513363,0.6797131509750474,0.8372093023255814,0.3434343434343434,pairing_dependence
bge,10,0,optimal_matched,P+I-real,0.7502936340145642,0.611455082511724,0.2189264382648625,0.6293901713242946,0.7441860465116279,0.6565656565656566,pairing_dependence
bge,10,0,optimal_matched,full,0.8132487667371389,0.6213536441129446,0.19062270641962292,0.6057824563525033,0.7906976744186046,0.6767676767676768,pairing_dependence
bge,10,0,optimal_matched,full+I-optimal_matched,0.8062015503875969,0.6148556008176325,0.1935185016921779,0.6322381425248944,0.7906976744186046,0.6767676767676768,pairing_dependence
bge,10,0,optimal_matched,full+I-real,0.8466055907916373,0.6774450591796978,0.17569978844319642,0.5622484415314191,0.7906976744186046,0.7070707070707071,pairing_dependence
mpnet,1,0,optimal_matched,P,0.686398872445384,0.553487791132729,0.23687068965325694,0.6662960298680706,0.7906976744186046,0.36363636363636365,pairing_dependence
mpnet,1,0,optimal_matched,P+I-optimal_matched,0.6694855532064834,0.5218503399941186,0.2361618085701005,0.6605232696584215,0.7209302325581395,0.5454545454545454,pairing_dependence
mpnet,1,0,optimal_matched,P+I-real,0.7324406859290581,0.6179725912263493,0.22025254235203767,0.6425429805701902,0.7674418604651163,0.6363636363636364,pairing_dependence
mpnet,1,0,optimal_matched,full,0.8653981677237491,0.7281774393474907,0.1541575700721306,0.4865304330355784,0.8604651162790697,0.7777777777777778,pairing_dependence
mpnet,1,0,optimal_matched,full+I-optimal_matched,0.8839558374442096,0.7677246085054276,0.14537627267064443,0.4451092100371882,0.7674418604651163,0.7474747474747475,pairing_dependence
mpnet,1,0,optimal_matched,full+I-real,0.844726333098426,0.7074390605190086,0.16673675870660926,0.5145811185621457,0.8372093023255814,0.7373737373737373,pairing_dependence
mpnet,2,0,optimal_matched,P,0.6622034296452901,0.5227968634164661,0.2524231842596041,0.9935455452047053,0.7674418604651163,0.41414141414141414,pairing_dependence
mpnet,2,0,optimal_matched,P+I-optimal_matched,0.6465821000704722,0.4926125579189914,0.2623944452329923,1.9955631252570616,0.6511627906976745,0.5151515151515151,pairing_dependence
mpnet,2,0,optimal_matched,P+I-real,0.6755931407094198,0.4924485089701809,0.2881702586423963,4.570936454300705,0.6976744186046512,0.5353535353535354,pairing_dependence
mpnet,2,0,optimal_matched,full,0.7904627672069532,0.6230615824377609,0.20512018324154027,0.9428397008821375,0.7906976744186046,0.7070707070707071,pairing_dependence
mpnet,2,0,optimal_matched,full+I-optimal_matched,0.8353300446323702,0.7147698199242308,0.18146698842527495,0.5639579050033471,0.7209302325581395,0.7272727272727273,pairing_dependence
mpnet,2,0,optimal_matched,full+I-real,0.7263330984261217,0.5477036234985692,0.24410126306156893,1.9241764444577727,0.6976744186046512,0.696969696969697,pairing_dependence
mpnet,3,0,optimal_matched,P,0.680526192154099,0.5369237072424251,0.24456245992032102,0.6820857520996448,0.813953488372093,0.3939393939393939,pairing_dependence
mpnet,3,0,optimal_matched,P+I-optimal_matched,0.7249236551562133,0.572111798172953,0.22379143966395001,0.655400424534051,0.813953488372093,0.47474747474747475,pairing_dependence
mpnet,3,0,optimal_matched,P+I-real,0.7202255109231853,0.5816590487934925,0.2245607279674416,0.6598459140141086,0.7209302325581395,0.5858585858585859,pairing_dependence
mpnet,3,0,optimal_matched,full,0.840498003288701,0.69605351766049,0.16509663160390453,0.5421856054235279,0.813953488372093,0.7575757575757576,pairing_dependence
mpnet,3,0,optimal_matched,full+I-optimal_matched,0.8574113225276017,0.7309620615471694,0.1574340086678704,0.47447924710412953,0.7674418604651163,0.7676767676767676,pairing_dependence
mpnet,3,0,optimal_matched,full+I-real,0.8583509513742071,0.7242910528514989,0.15822319355555572,0.4779676125979602,0.7674418604651163,0.7676767676767676,pairing_dependence
mpnet,4,0,optimal_matched,P,0.7127084801503406,0.5741375966788669,0.24305452776204525,0.6790571560134626,0.813953488372093,0.40404040404040403,pairing_dependence
mpnet,4,0,optimal_matched,P+I-optimal_matched,0.6558609349307023,0.44769048201276196,0.2646481702440234,1.7405004408408968,0.627906976744186,0.6767676767676768,pairing_dependence
mpnet,4,0,optimal_matched,P+I-real,0.6457599248296922,0.4344683847266011,0.27368466433664346,1.6823329533696665,0.7906976744186046,0.37373737373737376,pairing_dependence
mpnet,4,0,optimal_matched,full,0.8278130138595254,0.6877352533927299,0.17411051816666712,0.5324969397542315,0.7906976744186046,0.7171717171717171,pairing_dependence
mpnet,4,0,optimal_matched,full+I-optimal_matched,0.8285177354944796,0.6949057160924622,0.18075392337277538,0.5547510912719975,0.8372093023255814,0.6868686868686869,pairing_dependence
mpnet,4,0,optimal_matched,full+I-real,0.8355649518440216,0.6756632574097964,0.17489064328701276,0.5401599057607923,0.7906976744186046,0.7272727272727273,pairing_dependence
mpnet,5,0,optimal_matched,P,0.7373737373737375,0.5728792572223893,0.24000443808741148,0.6729720989183157,0.8372093023255814,0.47474747474747475,pairing_dependence
mpnet,5,0,optimal_matched,P+I-optimal_matched,0.6267324406859289,0.37985367906414946,0.2661580664393796,0.7366712538629228,0.9069767441860465,0.3939393939393939,pairing_dependence
mpnet,5,0,optimal_matched,P+I-real,0.7009631195677708,0.5113241609694079,0.22357814544003793,0.6471869726581294,0.6976744186046512,0.6363636363636364,pairing_dependence
mpnet,5,0,optimal_matched,full,0.8715057552266855,0.7680246059724104,0.15573247940846371,0.4647883923185802,0.8604651162790697,0.7070707070707071,pairing_dependence
mpnet,5,0,optimal_matched,full+I-optimal_matched,0.778012684989429,0.5417570115479164,0.22819665983385132,0.8311703133748309,0.8604651162790697,0.6161616161616161,pairing_dependence
mpnet,5,0,optimal_matched,full+I-real,0.8341555085741132,0.6852465024041596,0.167779073023318,0.5063984096884434,0.7674418604651163,0.7373737373737373,pairing_dependence
mpnet,6,0,optimal_matched,P,0.6476391825229034,0.514730624289873,0.25278116156145347,0.6987087129195352,0.9767441860465116,0.06060606060606061,pairing_dependence
mpnet,6,0,optimal_matched,P+I-optimal_matched,0.6048860700023491,0.43920571217124016,0.2682077680051909,1.6409437435789846,0.6744186046511628,0.36363636363636365,pairing_dependence
mpnet,6,0,optimal_matched,P+I-real,0.7373737373737373,0.5844996460421605,0.23111524898524768,0.8401559970583115,0.813953488372093,0.5252525252525253,pairing_dependence
mpnet,6,0,optimal_matched,full,0.8635189100305379,0.7527853863485379,0.1607946818573273,0.4791941505434444,0.7906976744186046,0.7474747474747475,pairing_dependence
mpnet,6,0,optimal_matched,full+I-optimal_matched,0.6788818416725394,0.42615857338586555,0.26360774200022,1.8977996644472022,0.7209302325581395,0.6363636363636364,pairing_dependence
mpnet,6,0,optimal_matched,full+I-real,0.8637538172421894,0.7865220480193079,0.160501993165665,0.4745953705803168,0.7906976744186046,0.7373737373737373,pairing_dependence
mpnet,7,0,optimal_matched,P,0.7112990368804323,0.5638648208997723,0.2267545579858846,0.6400218082163128,0.8372093023255814,0.46464646464646464,pairing_dependence
mpnet,7,0,optimal_matched,P+I-optimal_matched,0.7023725628376791,0.5499665938049891,0.21998440660591811,0.6456411711628467,0.6511627906976745,0.6161616161616161,pairing_dependence
mpnet,7,0,optimal_matched,P+I-real,0.6974395113929998,0.4539496006319516,0.2688234840494992,2.295026103485589,0.7674418604651163,0.494949494949495,pairing_dependence
mpnet,7,0,optimal_matched,full,0.8689217758985202,0.7694369729691193,0.15526732825257344,0.46173457132971085,0.7906976744186046,0.696969696969697,pairing_dependence
mpnet,7,0,optimal_matched,full+I-optimal_matched,0.8527131782945737,0.7525217594346805,0.16533315956294908,0.48669155622984017,0.7906976744186046,0.696969696969697,pairing_dependence
mpnet,7,0,optimal_matched,full+I-real,0.7887009631195677,0.5373321622771473,0.20550596576994554,2.3050434489085596,0.813953488372093,0.7171717171717171,pairing_dependence
mpnet,8,0,optimal_matched,P,0.7218698614047451,0.5567315344176835,0.24022812941681898,1.2052093998857012,0.9069767441860465,0.30303030303030304,pairing_dependence
mpnet,8,0,optimal_matched,P+I-optimal_matched,0.6997885835095138,0.47746729529620935,0.27057522413229795,2.1059716079059507,0.7906976744186046,0.43434343434343436,pairing_dependence
mpnet,8,0,optimal_matched,P+I-real,0.6953253464881372,0.52487495752928,0.2588645924504738,1.6556073465326597,0.7906976744186046,0.43434343434343436,pairing_dependence
mpnet,8,0,optimal_matched,full,0.8108996946206248,0.6251518091095984,0.1846009120429695,1.4196088076929512,0.813953488372093,0.7575757575757576,pairing_dependence
mpnet,8,0,optimal_matched,full+I-optimal_matched,0.8259337561663144,0.6647679812194784,0.1759100322555789,0.7215488981767547,0.7441860465116279,0.7575757575757576,pairing_dependence
mpnet,8,0,optimal_matched,full+I-real,0.8057317359642941,0.627143962523905,0.18743590933712884,0.795028634786818,0.7906976744186046,0.7878787878787878,pairing_dependence
mpnet,9,0,optimal_matched,P,0.6967347897580456,0.5396978629535649,0.23903922544702652,0.6710119383350788,0.8604651162790697,0.3333333333333333,pairing_dependence
mpnet,9,0,optimal_matched,P+I-optimal_matched,0.7256283767911675,0.5700668112629929,0.23259423998308998,0.657632674739847,0.8372093023255814,0.43434343434343436,pairing_dependence
mpnet,9,0,optimal_matched,P+I-real,0.7124735729386892,0.5449873984636328,0.2269208098808871,0.648312154692007,0.813953488372093,0.4444444444444444,pairing_dependence
mpnet,9,0,optimal_matched,full,0.8639887244538408,0.7391154131195061,0.15112480255969388,0.46418751675754316,0.8372093023255814,0.7878787878787878,pairing_dependence
mpnet,9,0,optimal_matched,full+I-optimal_matched,0.8353300446323702,0.7330410736840569,0.15756455806836045,0.5200588981598697,0.7906976744186046,0.7878787878787878,pairing_dependence
mpnet,9,0,optimal_matched,full+I-real,0.8672774254169603,0.74054897871711,0.15083928289186588,0.4630220688030245,0.8372093023255814,0.7676767676767676,pairing_dependence
mpnet,10,0,optimal_matched,P,0.6607939863753817,0.4970074323847851,0.26191266789393197,1.1569640858135293,0.8372093023255814,0.31313131313131315,pairing_dependence
mpnet,10,0,optimal_matched,P+I-optimal_matched,0.6234437397228095,0.4534689611004381,0.25998146593489124,1.1551450492669335,0.6511627906976745,0.48484848484848486,pairing_dependence
mpnet,10,0,optimal_matched,P+I-real,0.6537467700258398,0.4546810530877067,0.26038645392562354,2.261386721695182,0.7674418604651163,0.494949494949495,pairing_dependence
mpnet,10,0,optimal_matched,full,0.7517030772844726,0.5996800364165447,0.20354228741484928,1.0733891019101476,0.6976744186046512,0.7272727272727273,pairing_dependence
mpnet,10,0,optimal_matched,full+I-optimal_matched,0.7700258397932815,0.6194923782083077,0.19764297374486503,0.6481694867794325,0.6976744186046512,0.7070707070707071,pairing_dependence
mpnet,10,0,optimal_matched,full+I-real,0.7390180878552972,0.5835839451729288,0.21172289038249908,1.061291113577801,0.6744186046511628,0.7070707070707071,pairing_dependence
tfidf,1,0,optimal_matched,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,0,optimal_matched,P+I-optimal_matched,0.6619685224336388,0.5587758689764202,0.22324504132060075,0.6389772710201918,0.5813953488372093,0.6767676767676768,pairing_dependence
tfidf,1,0,optimal_matched,P+I-real,0.7777777777777777,0.6677417656214701,0.1919363442156017,0.5688537859251581,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,0,optimal_matched,full,0.8658679821470521,0.7466806873257074,0.15320435441840213,0.4575883334351358,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,0,optimal_matched,full+I-optimal_matched,0.8851303735024665,0.747863272944809,0.155010808593121,0.47486770960813496,0.8837209302325582,0.7171717171717171,pairing_dependence
tfidf,1,0,optimal_matched,full+I-real,0.8839558374442096,0.7497954364828808,0.15941039869406967,0.4882644267122957,0.9302325581395349,0.7070707070707071,pairing_dependence
tfidf,1,1,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,1,random_mismatch,P+I-random_mismatch,0.6530420483908855,0.54258628724151,0.22282820937592082,0.6387823966116937,0.5116279069767442,0.7070707070707071,pairing_dependence
tfidf,1,1,random_mismatch,P+I-real,0.7930467465351186,0.6371299315354308,0.2043078383549925,0.6005981149602249,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,1,random_mismatch,full,0.8513037350246653,0.721291322432721,0.1680783880336951,0.49999174601904683,0.8837209302325582,0.6767676767676768,pairing_dependence
tfidf,1,1,random_mismatch,full+I-random_mismatch,0.878318064364576,0.7443293037429313,0.15323096167968012,0.46621253501145,0.8837209302325582,0.7272727272727273,pairing_dependence
tfidf,1,1,random_mismatch,full+I-real,0.8578811369509044,0.7209353869568103,0.16545133024794018,0.49522967290191117,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,2,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,2,random_mismatch,P+I-random_mismatch,0.6344843786704253,0.5193293130317461,0.23053349119400965,0.6537764384897028,0.5348837209302325,0.6363636363636364,pairing_dependence
tfidf,1,2,random_mismatch,P+I-real,0.7857646229739254,0.6374622600018287,0.19118379293149068,0.567791670986361,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,2,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,2,random_mismatch,full+I-random_mismatch,0.875968992248062,0.751857568856058,0.15374457156150195,0.4675631924311442,0.8837209302325582,0.7272727272727273,pairing_dependence
tfidf,1,2,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,3,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,3,random_mismatch,P+I-random_mismatch,0.6584449142588676,0.4731952965212394,0.23446609355076806,0.6599739062608968,0.6511627906976745,0.6262626262626263,pairing_dependence
tfidf,1,3,random_mismatch,P+I-real,0.7906976744186046,0.6541758454688996,0.1915075730979994,0.5689957074071097,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,3,random_mismatch,full,0.8759689922480619,0.7441482549414715,0.15326746578941727,0.46681240462906765,0.8604651162790697,0.7171717171717171,pairing_dependence
tfidf,1,3,random_mismatch,full+I-random_mismatch,0.8764388066713649,0.7485288332622425,0.15304309519929243,0.467287612134468,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,3,random_mismatch,full+I-real,0.8578811369509044,0.7209353869568103,0.16545133024794018,0.49522967290191117,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,4,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,4,random_mismatch,P+I-random_mismatch,0.686398872445384,0.5980777773047574,0.21972269646664025,0.6387213694353202,0.6744186046511628,0.6767676767676768,pairing_dependence
tfidf,1,4,random_mismatch,P+I-real,0.7876438806671365,0.6598481349617673,0.1968964323987364,0.5811450518022531,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,4,random_mismatch,full,0.8870096311956777,0.7677140176420109,0.14708396165323492,0.450059442402807,0.8837209302325582,0.7070707070707071,pairing_dependence
tfidf,1,4,random_mismatch,full+I-random_mismatch,0.8412027249236552,0.7155608459182299,0.16418890420443286,0.5090330770822141,0.7674418604651163,0.7373737373737373,pairing_dependence
tfidf,1,4,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,5,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,5,random_mismatch,P+I-random_mismatch,0.6948555320648344,0.6026456092201604,0.22266029646455954,0.6357268621098132,0.5813953488372093,0.6262626262626263,pairing_dependence
tfidf,1,5,random_mismatch,P+I-real,0.7829457364341086,0.6503824022123318,0.20359958951919602,0.599718373794186,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,5,random_mismatch,full,0.8520084566596194,0.720450937282086,0.1637331232941398,0.48716652084022155,0.8372093023255814,0.7070707070707071,pairing_dependence
tfidf,1,5,random_mismatch,full+I-random_mismatch,0.8510688278130139,0.7215237966333687,0.16483658788619443,0.4899662753237212,0.813953488372093,0.7272727272727273,pairing_dependence
tfidf,1,5,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,6,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,6,random_mismatch,P+I-random_mismatch,0.7159971811134603,0.6163181559098787,0.22445814164770972,0.6439998024756195,0.6046511627906976,0.6363636363636364,pairing_dependence
tfidf,1,6,random_mismatch,P+I-real,0.7841202724923655,0.6476983873791398,0.1910536039644204,0.5689837515732629,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,6,random_mismatch,full,0.8520084566596194,0.720450937282086,0.1637331232941398,0.48716652084022155,0.8372093023255814,0.7070707070707071,pairing_dependence
tfidf,1,6,random_mismatch,full+I-random_mismatch,0.8663377965703547,0.7461917488425651,0.14942094019790933,0.46044812744189473,0.813953488372093,0.7373737373737373,pairing_dependence
tfidf,1,6,random_mismatch,full+I-real,0.8830162085976039,0.7521769245753904,0.15466654435820038,0.4749776931763289,0.8837209302325582,0.7070707070707071,pairing_dependence
tfidf,1,7,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,7,random_mismatch,P+I-random_mismatch,0.702842377260982,0.6254646569831674,0.21457595043655978,0.6212045869401785,0.6744186046511628,0.7474747474747475,pairing_dependence
tfidf,1,7,random_mismatch,P+I-real,0.796805261921541,0.6251228946465007,0.21135612520545516,0.618469760204563,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,7,random_mismatch,full,0.8797275076344844,0.7492996632674961,0.15529741402795705,0.4759811723607718,0.8837209302325582,0.696969696969697,pairing_dependence
tfidf,1,7,random_mismatch,full+I-random_mismatch,0.8811369509043927,0.758959078441475,0.14703664812601797,0.4470682137268173,0.813953488372093,0.7171717171717171,pairing_dependence
tfidf,1,7,random_mismatch,full+I-real,0.8729151984965938,0.7272158880616352,0.1562672503902256,0.4802232336825171,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,8,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,8,random_mismatch,P+I-random_mismatch,0.6901573878318065,0.5553668550443353,0.22367403494171226,0.6384026736818489,0.5813953488372093,0.6666666666666666,pairing_dependence
tfidf,1,8,random_mismatch,P+I-real,0.7965703547098896,0.6328244819689048,0.20436509882816858,0.6002947882396689,0.7209302325581395,0.7171717171717171,pairing_dependence
tfidf,1,8,random_mismatch,full,0.8520084566596194,0.720450937282086,0.1637331232941398,0.48716652084022155,0.8372093023255814,0.7070707070707071,pairing_dependence
tfidf,1,8,random_mismatch,full+I-random_mismatch,0.8863049095607235,0.7682455779629548,0.144352487756128,0.4419486242338377,0.8604651162790697,0.7474747474747475,pairing_dependence
tfidf,1,8,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,9,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,9,random_mismatch,P+I-random_mismatch,0.6711299036880433,0.5726203974748767,0.22665333663497383,0.6448267673042082,0.5813953488372093,0.6666666666666666,pairing_dependence
tfidf,1,9,random_mismatch,P+I-real,0.792107117688513,0.6353754517738055,0.20320018055283787,0.5942921007084588,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,9,random_mismatch,full,0.8769086210946676,0.74484004066111,0.1576127305289726,0.47963762980789293,0.9069767441860465,0.6868686868686869,pairing_dependence
tfidf,1,9,random_mismatch,full+I-random_mismatch,0.879492600422833,0.7408358612249561,0.1552038615473261,0.4756555988409705,0.8837209302325582,0.7373737373737373,pairing_dependence
tfidf,1,9,random_mismatch,full+I-real,0.8637538172421894,0.7443992379945961,0.16290770445155164,0.4882582593004357,0.8837209302325582,0.7272727272727273,pairing_dependence
tfidf,1,10,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,10,random_mismatch,P+I-random_mismatch,0.6607939863753818,0.5057775058351158,0.22549620575384902,0.643629467295493,0.5813953488372093,0.6161616161616161,pairing_dependence
tfidf,1,10,random_mismatch,P+I-real,0.7928118393234672,0.6366465042237467,0.20404131866165987,0.5990907518189201,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,10,random_mismatch,full,0.8590556730091614,0.7293405643512937,0.15633697208133338,0.46627122013739253,0.7906976744186046,0.7474747474747475,pairing_dependence
tfidf,1,10,random_mismatch,full+I-random_mismatch,0.8881841672539348,0.772835385590768,0.14636204303517367,0.44437833145747696,0.813953488372093,0.7474747474747475,pairing_dependence
tfidf,1,10,random_mismatch,full+I-real,0.8599953018557669,0.7128872651080567,0.15882574751416986,0.5093772722071448,0.8604651162790697,0.7373737373737373,pairing_dependence
tfidf,1,11,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,11,random_mismatch,P+I-random_mismatch,0.6457599248296924,0.5185456743912727,0.23348713060173285,0.66019378125635,0.5813953488372093,0.6262626262626263,pairing_dependence
tfidf,1,11,random_mismatch,P+I-real,0.7782475922010805,0.6269366436164534,0.1981018908148831,0.5868553968176009,0.7209302325581395,0.7070707070707071,pairing_dependence
tfidf,1,11,random_mismatch,full,0.8879492600422833,0.768247670191529,0.1427386969136796,0.43723421722398176,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,11,random_mismatch,full+I-random_mismatch,0.8787878787878788,0.7486338199453918,0.15681583716453137,0.4802835660585315,0.8837209302325582,0.696969696969697,pairing_dependence
tfidf,1,11,random_mismatch,full+I-real,0.8905332393704487,0.772805393993158,0.1427900526253561,0.43723826532215115,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,12,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,12,random_mismatch,P+I-random_mismatch,0.7075405214940098,0.5888241943659961,0.2196271367869159,0.6330718408762622,0.6511627906976745,0.6565656565656566,pairing_dependence
tfidf,1,12,random_mismatch,P+I-real,0.7930467465351186,0.6371299315354308,0.2043078383549925,0.6005981149602249,0.6976744186046512,0.7171717171717171,pairing_dependence
tfidf,1,12,random_mismatch,full,0.8682170542635659,0.732851898761379,0.1485406490882378,0.4798453209774329,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,12,random_mismatch,full+I-random_mismatch,0.881841672539347,0.755293294554144,0.15615090954436314,0.4759832616218277,0.9069767441860465,0.696969696969697,pairing_dependence
tfidf,1,12,random_mismatch,full+I-real,0.8555320648343904,0.7251467223846069,0.16356309167266322,0.486725459658974,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,13,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,13,random_mismatch,P+I-random_mismatch,0.6861639652337327,0.5512866013885269,0.22054898442258047,0.635637846037668,0.6046511627906976,0.6767676767676768,pairing_dependence
tfidf,1,13,random_mismatch,P+I-real,0.7925769321118158,0.6361915732134285,0.20754776067529032,0.6033720293614969,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,13,random_mismatch,full,0.8513037350246653,0.721291322432721,0.1680783880336951,0.49999174601904683,0.8837209302325582,0.6767676767676768,pairing_dependence
tfidf,1,13,random_mismatch,full+I-random_mismatch,0.875968992248062,0.7487084403034932,0.15288193794272523,0.46503769608845036,0.8372093023255814,0.7373737373737373,pairing_dependence
tfidf,1,13,random_mismatch,full+I-real,0.8790227859995302,0.749789350739206,0.15287581761297792,0.46619837909019785,0.8604651162790697,0.7272727272727273,pairing_dependence
tfidf,1,14,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,14,random_mismatch,P+I-random_mismatch,0.692271552736669,0.5953363938036622,0.22932504584483868,0.6507546975818076,0.627906976744186,0.6363636363636364,pairing_dependence
tfidf,1,14,random_mismatch,P+I-real,0.7857646229739252,0.6493860924497459,0.19416366855862727,0.5721582149539441,0.6976744186046512,0.7070707070707071,pairing_dependence
tfidf,1,14,random_mismatch,full,0.8513037350246653,0.721291322432721,0.1680783880336951,0.49999174601904683,0.8837209302325582,0.6767676767676768,pairing_dependence
tfidf,1,14,random_mismatch,full+I-random_mismatch,0.884190744655861,0.765101569003282,0.14685161404081581,0.45077407737359265,0.8372093023255814,0.7171717171717171,pairing_dependence
tfidf,1,14,random_mismatch,full+I-real,0.8691566831101714,0.7324216350071369,0.14873998252654802,0.4804171584390981,0.8372093023255814,0.7474747474747475,pairing_dependence
tfidf,1,15,random_mismatch,P,0.6960300681230912,0.6159035881617341,0.23706559430848198,0.6671325860920367,0.627906976744186,0.6666666666666666,pairing_dependence
tfidf,1,15,random_mismatch,P+I-random_mismatch,0.6683110171482265,0.5078113902314435,0.23588430479466668,0.6643398794870728,0.6046511627906976,0.6767676767676768,pairing_dependence
