record_type,representation,repeat,outer_fold,partition,draw,assignment_type,n_pairs,no_self,one_to_one,mean_distance,median_distance,q95_distance,max_distance,total_distance,total_cost,max_abs_smd,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,matching_adequate
random_reference,tfidf,3,1,outer_test,24,random_mismatch,29,True,True,3.0774976794241886,2.8237275207911376,5.186893920465631,6.808396687972538,89.24743270330147,328.84252691528263,2.7755575615628914e-17,,,0,False
random_reference,tfidf,3,1,outer_test,25,random_mismatch,29,True,True,3.358224214580805,3.198023668121732,4.897961510834286,7.6532626334573575,97.38850222284334,376.3154606038642,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,26,random_mismatch,29,True,True,3.4533846988811043,3.151323954536479,4.949314658197122,6.210162294266111,100.14815626755203,373.32178884244684,4.0197730201945323e-17,,,0,False
random_reference,tfidf,3,1,outer_test,27,random_mismatch,29,True,True,3.2891518540990914,3.1434528209932435,5.331674941073212,5.644383870423169,95.38540376887364,362.8082737085279,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,28,random_mismatch,29,True,True,3.2955108879274393,3.379743130899009,4.987589145168646,5.112563534176688,95.56981574989574,351.79170354174636,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,1,outer_test,29,random_mismatch,29,True,True,3.379002819881075,3.279725345156819,5.318410404578088,6.976163704182357,97.99108177655117,384.06636170824953,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,30,random_mismatch,29,True,True,3.159521906453583,3.0187081469057215,4.707643179030287,6.976163704182357,91.62613528715391,330.24350249187944,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,31,random_mismatch,29,True,True,3.2881866036306615,3.120371515925309,5.41780238413752,5.646919524595788,95.35741150528918,353.28454589374735,3.589083053745118e-17,,,0,False
random_reference,tfidf,3,1,outer_test,32,random_mismatch,29,True,True,3.070280998164822,3.0183638421126293,4.7611443458382725,6.872934020678927,89.03814894677983,314.2441529309479,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,33,random_mismatch,29,True,True,3.102908132804136,2.7212835768592605,5.429138632189481,6.976163704182357,89.98433585131994,328.1412102444322,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,34,random_mismatch,29,True,True,3.35541205050656,3.2650827018578195,5.097386772137343,6.3517234628519175,97.30694946469025,369.33135847210156,4.2111907830609384e-17,,,0,False
random_reference,tfidf,3,1,outer_test,35,random_mismatch,29,True,True,3.2899271795244442,3.279725345156819,4.823894425132254,7.708111573302894,95.40788820620888,363.0356859438814,1.914177628664063e-17,,,0,False
random_reference,tfidf,3,1,outer_test,36,random_mismatch,29,True,True,3.319282199249996,3.1354926597611046,5.253388409647565,5.667947454076518,96.25918377824988,362.74266440727547,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,37,random_mismatch,29,True,True,3.3685564778446953,3.1354926597611046,5.5326131502676,6.976163704182357,97.68813785749616,376.36850107153026,4.402608545927345e-17,,,0,False
random_reference,tfidf,3,1,outer_test,38,random_mismatch,29,True,True,3.1496903630719357,3.0098869319655353,5.390432117795316,6.311687528425755,91.34102052908614,330.35971190690805,3.158393087295704e-17,,,0,False
random_reference,tfidf,3,1,outer_test,39,random_mismatch,29,True,True,3.338679532886939,3.5207657800743655,5.046766416021878,6.638291130415369,96.82170645372123,369.65676664227067,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,40,random_mismatch,29,True,True,3.0785282386609647,2.9167371449719823,4.9859002232800265,6.113425803046312,89.27731892116797,311.8563977471579,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,41,random_mismatch,29,True,True,3.483010695829442,3.499511604399266,5.4886673715206795,6.976163704182357,101.00731017905382,406.21107759390964,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,42,random_mismatch,29,True,True,3.2693088027016546,3.2785270647934204,4.820759779818058,5.054236112938758,94.80995527834799,336.07875453750023,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,1,outer_test,43,random_mismatch,29,True,True,3.4854784953639015,3.164105947137749,6.066023908778209,6.808396687972538,101.07887636555314,404.14747394660395,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,44,random_mismatch,29,True,True,3.3179862822783512,3.4484987014285626,5.524239706580757,6.3517234628519175,96.22160218607219,363.99341944838164,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,45,random_mismatch,29,True,True,3.4289424127545716,3.2159497256831404,6.1589287839791975,6.872934020678927,99.43932996988258,388.03048156833944,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,46,random_mismatch,29,True,True,3.5254554381621603,3.3391441414349536,5.746661534062252,6.210162294266111,102.23820770670265,399.25032691100677,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,47,random_mismatch,29,True,True,3.1001710981299877,3.0098869319655353,4.998643169427353,6.470184005495764,89.90496184576965,320.63697826851774,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,48,random_mismatch,29,True,True,2.954435003567451,2.8709489499529677,4.958532977692939,6.638291130415369,85.67861510345608,303.46674842749553,6.316786174591408e-17,,,0,False
random_reference,tfidf,3,1,outer_test,49,random_mismatch,29,True,True,2.9694532709700625,2.9167371449719823,4.430697178418047,5.077930154709051,86.11414485813181,281.9355137988654,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,50,random_mismatch,29,True,True,3.256665583751427,3.0183638421126293,4.999330230102942,5.098754101907649,94.44330192879139,332.92793577298914,4.2111907830609384e-17,,,0,False
random_reference,tfidf,3,1,outer_test,51,random_mismatch,29,True,True,3.365717011856408,3.4374232844000683,5.335116130297899,6.808396687972538,97.60579334383583,379.1000972880895,6.891039463190627e-17,,,0,False
random_reference,tfidf,3,1,outer_test,52,random_mismatch,29,True,True,2.9466953043858513,2.683543862491774,4.693835762012144,5.095171284454119,85.45416382718969,292.31941184801303,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,53,random_mismatch,29,True,True,3.2101758376395724,3.1760250029045687,5.048916106493996,5.644383870423169,93.0950992915476,331.26379073036253,3.6369374944617196e-17,,,0,False
random_reference,tfidf,3,1,outer_test,54,random_mismatch,29,True,True,3.0885416949449174,2.7649748087259747,5.219313020498587,7.6532626334573575,89.5677091534026,333.8870288430451,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,55,random_mismatch,29,True,True,3.121549551949212,2.8306814290622353,5.42583321226258,6.638291130415369,90.52493700652715,339.8702200006521,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,56,random_mismatch,29,True,True,3.0004217412358596,2.8181425642581477,4.313607408654234,4.471348186877712,87.01223049583993,279.0221442455453,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,57,random_mismatch,29,True,True,3.1695363624675257,2.8502509327765417,4.949646398279413,6.311687528425755,91.91655451155825,331.72782544853493,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,58,random_mismatch,29,True,True,3.4140753195730102,3.2650827018578195,5.519028058002108,6.638291130415369,99.0081842676173,387.58679039657267,3.924064138761329e-17,,,0,False
random_reference,tfidf,3,1,outer_test,59,random_mismatch,29,True,True,3.173112626939702,3.0187081469057215,5.000083513487805,5.2507442580629435,92.02026618125136,328.713999439422,9.953723669053128e-17,,,0,False
random_reference,tfidf,3,1,outer_test,60,random_mismatch,29,True,True,3.1878813978094844,3.2785270647934204,6.507649689619522,6.872934020678927,92.44856053647504,362.39316585704944,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,61,random_mismatch,29,True,True,3.2957165824560453,2.8468387381063205,4.958532977692939,5.646919524595788,95.5757808912253,346.3481241461426,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,62,random_mismatch,29,True,True,3.278180770423538,3.1434528209932435,4.762480134876328,6.3517234628519175,95.06724234228261,337.9847609218682,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,63,random_mismatch,29,True,True,3.115559222700383,2.7236913004158643,5.164119351363949,5.799137587386076,90.35121745831111,322.19053930197424,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,64,random_mismatch,29,True,True,2.9204378901641226,2.83589054119953,4.268961858545255,4.840177468730864,84.69269881475955,280.02565789941207,6.221077293158204e-17,,,0,False
random_reference,tfidf,3,1,outer_test,65,random_mismatch,29,True,True,3.232821752958921,2.808730794211405,4.993025092348718,5.821779407828563,93.7518308358087,340.79048763793645,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,66,random_mismatch,29,True,True,3.4316513579487533,3.402286019086797,4.9859002232800265,5.9052068991701026,99.51788938051385,365.6690208179333,2.3927220358300786e-17,,,0,False
random_reference,tfidf,3,1,outer_test,67,random_mismatch,29,True,True,3.1877132253423937,3.279725345156819,5.522602308677973,6.808396687972538,92.44368353492942,362.6891172118232,5.072570715959767e-17,,,0,False
random_reference,tfidf,3,1,outer_test,68,random_mismatch,29,True,True,3.2545140582497396,3.442078766930453,5.57429620138568,6.638291130415369,94.38090768924245,369.0408048333742,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,69,random_mismatch,29,True,True,2.9760561098338147,2.7107742854761607,4.926722927454582,5.112563534176688,86.30562718518063,294.18429052773536,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,70,random_mismatch,29,True,True,3.3696050607993873,3.1760250029045687,5.433898697040352,6.3517234628519175,97.71854676318223,361.7663368524077,1.5313421029312504e-17,,,0,False
random_reference,tfidf,3,1,outer_test,71,random_mismatch,29,True,True,3.32654234071446,3.3391441414349536,5.331718805880615,6.638291130415369,96.46972788071935,374.7273984959951,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,72,random_mismatch,29,True,True,3.1594665759025493,3.0187081469057215,5.687849844903906,7.708111573302894,91.62453070117392,356.5010520731692,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,73,random_mismatch,29,True,True,3.0476272537036295,3.15905368646461,4.800521498728776,5.207623076322476,88.38119035740526,297.85968576464893,4.785444071660157e-17,,,0,False
random_reference,tfidf,3,1,outer_test,74,random_mismatch,29,True,True,3.090434256056176,2.782921662310242,4.769476862850593,4.974159113373518,89.6225934256291,306.03664759958696,2.9669753244292974e-17,,,0,False
random_reference,tfidf,3,1,outer_test,75,random_mismatch,29,True,True,3.0655498831835266,3.120371515925309,5.249055140456351,5.667947454076518,88.90094661232227,306.1728857537319,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,76,random_mismatch,29,True,True,3.445477573053189,3.612074695457952,5.019801682941159,6.470184005495764,99.91884961854248,387.8710350052352,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,77,random_mismatch,29,True,True,3.281982050226843,3.1434528209932435,5.228244287802497,5.821779407828563,95.17747945657844,354.74224317159366,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,78,random_mismatch,29,True,True,3.2828354513866413,3.279725345156819,5.000083513487805,5.098754101907649,95.2022280902126,346.05792631347987,4.8811529530933605e-17,,,0,False
random_reference,tfidf,3,1,outer_test,79,random_mismatch,29,True,True,3.111794302654498,2.9271054995481465,4.635013331393316,5.799137587386076,90.24203477698045,311.95562875340704,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,80,random_mismatch,29,True,True,3.2344957513444155,3.143664045553582,5.322701309746245,6.638291130415369,93.80037678898805,350.58541740197643,4.976861834526564e-17,,,0,False
random_reference,tfidf,3,1,outer_test,81,random_mismatch,29,True,True,3.010863216684075,2.750425759237305,4.451004841199232,6.210162294266111,87.31503328383818,295.4861226537875,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,82,random_mismatch,29,True,True,3.2819431146790974,3.1068124153442485,4.8804182201818405,6.210162294266111,95.17635032569382,344.4099235800269,4.402608545927345e-17,,,0,False
random_reference,tfidf,3,1,outer_test,83,random_mismatch,29,True,True,3.1151964857501495,3.3391441414349536,4.8430675277943065,5.546366847452007,90.34069808675433,318.1133273507049,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,1,outer_test,84,random_mismatch,29,True,True,3.5049824403126077,3.256539875035283,5.871835902633487,6.311687528425755,101.64449076906563,404.3315367612451,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,85,random_mismatch,29,True,True,3.108127488226883,3.1354926597611046,4.784820174815297,4.974159113373518,90.1356971585796,313.6385144927466,3.4455197315953135e-17,,,0,False
random_reference,tfidf,3,1,outer_test,86,random_mismatch,29,True,True,3.289022357337675,3.3391441414349536,5.021548860906909,6.3517234628519175,95.38164836279257,355.69785656814315,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,1,outer_test,87,random_mismatch,29,True,True,3.0901262672967333,3.057328429775801,5.080509271516258,6.3517234628519175,89.61366175160526,322.50104417797314,1.914177628664063e-17,,,0,False
random_reference,tfidf,3,1,outer_test,88,random_mismatch,29,True,True,3.2075042768117616,3.0618384818833184,4.925326520367326,5.486955500516921,93.01762402754109,331.650199128608,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,89,random_mismatch,29,True,True,3.0999882248114647,2.907908574525574,4.7512368971295,4.855568648576178,89.89965851953248,312.5209961724682,4.8811529530933605e-17,,,0,False
random_reference,tfidf,3,1,outer_test,90,random_mismatch,29,True,True,3.0967843014576553,3.109568654346283,4.962970145815085,6.808396687972538,89.806744742272,322.18062765552764,6.603912818891018e-17,,,0,False
random_reference,tfidf,3,1,outer_test,91,random_mismatch,29,True,True,3.308646659339666,3.318986739846086,4.99418588264145,5.667947454076518,95.95075312085031,349.6425920282254,5.74253288599219e-17,,,0,False
random_reference,tfidf,3,1,outer_test,92,random_mismatch,29,True,True,3.3351745664684262,3.2109600470686197,4.993025092348718,5.2507442580629435,96.72006242758437,348.07316276990827,4.402608545927345e-17,,,0,False
random_reference,tfidf,3,1,outer_test,93,random_mismatch,29,True,True,3.265256252224851,2.954953886446073,6.311686441380645,7.708111573302894,94.69243131452069,367.7010425150814,5.74253288599219e-17,,,0,False
random_reference,tfidf,3,1,outer_test,94,random_mismatch,29,True,True,3.213998357185635,3.1068124153442485,4.870437375747047,5.054236112938758,93.20595235838341,323.48483319248487,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,95,random_mismatch,29,True,True,3.278266873542452,2.954953886446073,5.760246626327745,6.113425803046312,95.0697393327311,369.06495766096174,2.6798486801296883e-17,,,0,False
random_reference,tfidf,3,1,outer_test,96,random_mismatch,29,True,True,3.332605142241444,3.198023668121732,5.4261758278243635,6.3517234628519175,96.64554912500188,370.17856564806397,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,1,outer_test,97,random_mismatch,29,True,True,3.2950734538913022,3.057328429775801,5.367321749234263,5.546366847452007,95.55713016284777,346.97741510637695,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,1,outer_test,98,random_mismatch,29,True,True,3.1357142008006673,2.7734383920812635,5.519618446421716,6.872934020678927,90.93571182321935,330.2038285534675,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,1,outer_test,99,random_mismatch,29,True,True,3.0765937526807567,2.9659096394905053,4.613524218910586,6.808396687972538,89.22121882774195,312.0977248406393,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,1,outer_test,100,random_mismatch,29,True,True,3.1443775934120946,3.0098869319655353,4.474786522205789,6.808396687972538,91.18695020895075,326.16140421453355,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,2,outer_test,1,random_mismatch,29,True,True,2.880538730005561,2.6470431388691167,5.074460329381769,6.3576647184759105,83.53562317016127,287.90732349506237,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,2,outer_test,2,random_mismatch,29,True,True,3.106293426119118,3.012285886427037,5.834935379866734,7.1322417940939875,90.08250935745443,342.1741191539706,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,3,random_mismatch,29,True,True,2.9528734575904996,2.679211471531691,5.0927424052106485,5.574935193175203,85.63333027012449,302.4861247162162,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,4,random_mismatch,29,True,True,2.9279261406001273,2.72662232820221,5.756305163896261,6.117402805001352,84.9098580774037,306.56025478485554,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,2,outer_test,5,random_mismatch,29,True,True,2.9368992518380006,3.102353646360717,5.1898493084302535,5.56324025244782,85.17007830330202,301.58823169141635,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,6,random_mismatch,29,True,True,3.0638747603878467,3.1447242522820806,5.221008909097097,5.633274553566392,88.85236805124755,314.6548648407163,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,7,random_mismatch,29,True,True,3.123362319838228,2.922763538169574,5.22156344716798,5.615720880046241,90.57750727530862,324.411222083327,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,8,random_mismatch,29,True,True,2.9639981467038705,2.6868946495497834,5.1501912445702285,6.3576647184759105,85.95594625441224,302.7141515565991,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,9,random_mismatch,29,True,True,2.9923977876312344,2.6258841430154716,5.302603239266336,5.625021327786777,86.7795358413058,310.6912197489526,1.5313421029312504e-17,,,0,False
random_reference,tfidf,3,2,outer_test,10,random_mismatch,29,True,True,2.9066506386033293,3.0525664040863094,5.503521918783639,6.3576647184759105,84.29286851949655,301.47788159475004,2.488430917263282e-17,,,0,False
random_reference,tfidf,3,2,outer_test,11,random_mismatch,29,True,True,3.0595044869664947,2.877204870277215,5.511174456171957,5.687212297749172,88.72563012202835,317.54782870897134,4.2111907830609384e-17,,,0,False
random_reference,tfidf,3,2,outer_test,12,random_mismatch,29,True,True,3.1204696499015,2.6470431388691167,5.74798729905508,6.329009410337034,90.4936198471435,337.9983016236249,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,13,random_mismatch,29,True,True,3.029855712992408,2.9771113952198793,5.125004308995308,6.393867210002949,87.86581567677983,316.43575985389515,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,2,outer_test,14,random_mismatch,29,True,True,2.908586385402145,2.6485801273768343,5.308759824485449,5.527130263003668,84.3490051766622,294.0829271074657,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,15,random_mismatch,29,True,True,2.93081470644489,2.806859156429312,5.371363905118441,5.633274553566392,84.9936264869018,291.4560228885556,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,16,random_mismatch,29,True,True,2.965516624407826,2.6868946495497834,5.0582535067305905,5.687212297749172,85.99998210782695,298.2014507440997,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,17,random_mismatch,29,True,True,2.9059768520273392,2.5417747968189532,4.948276155968091,5.447392018482764,84.27332870879283,288.02317192673905,3.254101968728907e-17,,,0,False
random_reference,tfidf,3,2,outer_test,18,random_mismatch,29,True,True,2.9336773973315635,3.002714783692507,4.97796905874234,6.482461266730372,85.07664452261534,316.877454596203,4.976861834526564e-17,,,0,False
random_reference,tfidf,3,2,outer_test,19,random_mismatch,29,True,True,3.2603195621405106,3.0752433764382916,5.857274231024293,6.660355185114915,94.54926730207481,366.04186721620516,4.976861834526564e-17,,,0,False
random_reference,tfidf,3,2,outer_test,20,random_mismatch,29,True,True,3.035551121094163,2.72662232820221,5.100035354467618,6.3576647184759105,88.03098251173073,311.74281838930256,3.254101968728907e-17,,,0,False
random_reference,tfidf,3,2,outer_test,21,random_mismatch,29,True,True,2.735526775418022,2.4436884964875176,5.200692338619948,5.633274553566392,79.33027648712263,263.6302556936503,3.254101968728907e-17,,,0,False
random_reference,tfidf,3,2,outer_test,22,random_mismatch,29,True,True,3.098505890889773,2.827141554924913,5.732190472997903,6.1004368773750715,89.85667083580341,336.01652021723146,5.3596973602593766e-17,,,0,False
random_reference,tfidf,3,2,outer_test,23,random_mismatch,29,True,True,3.033084852332225,2.877204870277215,6.026294191679966,6.660355185114915,87.95946071763453,339.7516502403146,9.188052617587502e-17,,,0,False
random_reference,tfidf,3,2,outer_test,24,random_mismatch,29,True,True,3.1309940637551112,2.9446684367813774,5.44560651119933,6.329009410337034,90.79882784889823,338.5562547123338,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,25,random_mismatch,29,True,True,2.9713429232076525,2.9893086448810315,4.7678069355935495,5.56324025244782,86.16894477302192,291.50906697141636,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,26,random_mismatch,29,True,True,3.1195363746669167,2.827141554924913,5.852793244208098,7.1322417940939875,90.46655486534058,345.36430696246344,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,27,random_mismatch,29,True,True,2.9645279773043467,2.852818370661125,5.168519522141194,5.514648465929309,85.97131134182605,310.8629146088807,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,28,random_mismatch,29,True,True,2.9504390146782704,2.4817812073017573,5.10156035284891,5.633274553566392,85.56273142566984,302.0474528159633,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,29,random_mismatch,29,True,True,3.1212091605849213,3.039073205760371,5.594728629006872,5.877218477710301,90.51506565696272,330.5832790268081,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,30,random_mismatch,29,True,True,3.0064026087365314,2.9320113601758173,5.807259114642555,6.482461266730372,87.18567565335941,319.44777484248215,2.6798486801296883e-17,,,0,False
random_reference,tfidf,3,2,outer_test,31,random_mismatch,29,True,True,3.1656291569004784,2.7314522310475557,5.601671295209794,6.660355185114915,91.80324555011387,343.2051289773357,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,32,random_mismatch,29,True,True,3.105702681585909,3.002714783692507,4.954273202493385,5.342043579104363,90.06537776599136,325.01925706979324,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,33,random_mismatch,29,True,True,3.02154837778515,2.6011826742266897,5.772502297509396,5.877023242484833,87.62490295576934,320.4091736115853,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,34,random_mismatch,29,True,True,3.1575926660799314,2.757642277981577,5.640899279224439,6.1004368773750715,91.57018731631801,348.87420960387925,2.6798486801296883e-17,,,0,False
random_reference,tfidf,3,2,outer_test,35,random_mismatch,29,True,True,3.091504040776667,2.72662232820221,5.812543324023089,6.3576647184759105,89.65361718252335,335.52366480072544,2.6798486801296883e-17,,,0,False
random_reference,tfidf,3,2,outer_test,36,random_mismatch,29,True,True,3.1742210951454255,2.9486244836320714,5.580031783088882,7.1322417940939875,92.05241175921734,351.4720374110859,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,37,random_mismatch,29,True,True,3.0887545762899755,2.806859156429312,5.392357166248473,5.56324025244782,89.57388271240929,326.38819470893446,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,38,random_mismatch,29,True,True,2.9043896477342996,2.9256330174949277,4.690768645673104,4.997327137924231,84.22729978429469,275.6941901032724,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,39,random_mismatch,29,True,True,2.9369385047533747,2.877204870277215,5.268614878240442,6.17104746675966,85.17121663784786,297.1148557591255,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,40,random_mismatch,29,True,True,2.9838985242461065,3.012285886427037,4.954040725464346,6.352554971976518,86.53305720313709,301.21591365849076,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,41,random_mismatch,29,True,True,2.9049562579847823,2.4817812073017573,5.5744515144445606,5.687212297749172,84.24373148155868,291.1049488274973,4.976861834526564e-17,,,0,False
random_reference,tfidf,3,2,outer_test,42,random_mismatch,29,True,True,3.10636502359361,2.806859156429312,5.335254300945497,5.514648465929309,90.08458568421469,332.3664282616912,4.2111907830609384e-17,,,0,False
random_reference,tfidf,3,2,outer_test,43,random_mismatch,29,True,True,3.141199044452288,3.0576797676828336,5.705170752884005,6.329009410337034,91.09477228911635,341.36586631270785,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,44,random_mismatch,29,True,True,3.1739864666756397,3.0581831462415425,5.352003297780548,6.352554971976518,92.04560753359355,335.98417601861587,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,45,random_mismatch,29,True,True,3.031813580804526,2.84298299538587,4.9427082755017,5.51254746604204,87.92259384333126,308.7521642750504,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,2,outer_test,46,random_mismatch,29,True,True,2.98702087079322,2.41191437223423,5.430939657469606,5.877023242484833,86.62360525300338,309.33556093287297,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,47,random_mismatch,29,True,True,2.8862747888065883,2.6777546418898712,6.352554971976518,6.482461266730372,83.70196887539106,318.7694290589565,3.4455197315953135e-17,,,0,False
random_reference,tfidf,3,2,outer_test,48,random_mismatch,29,True,True,3.060449100896056,2.7314522310475557,5.663148518267924,6.1004368773750715,88.75302392598563,330.6440038068929,7.656710514656253e-17,,,0,False
random_reference,tfidf,3,2,outer_test,49,random_mismatch,29,True,True,2.8756398646834067,2.679211471531691,4.9365347132856625,5.51254746604204,83.3935560758188,272.84112426647476,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,50,random_mismatch,29,True,True,3.149891066056793,2.679211471531691,5.398827311804284,6.329009410337034,91.34684091564701,345.462488841645,2.488430917263282e-17,,,0,False
random_reference,tfidf,3,2,outer_test,51,random_mismatch,29,True,True,2.697733307208097,2.5613839877954168,4.867661682554018,5.687212297749172,78.23426590903482,258.5744443096063,4.594026308793751e-17,,,0,False
random_reference,tfidf,3,2,outer_test,52,random_mismatch,29,True,True,3.349923389339165,3.1878203643704994,6.071553319652561,6.660355185114915,97.14777829083579,376.91301109199367,6.125368411725002e-17,,,0,False
random_reference,tfidf,3,2,outer_test,53,random_mismatch,29,True,True,2.935097218921035,2.679211471531691,5.352488391088373,5.8401364126378255,85.11781934871001,301.71734676983823,2.2970131543968756e-17,,,0,False
random_reference,tfidf,3,2,outer_test,54,random_mismatch,29,True,True,3.0301542594770123,2.877204870277215,6.343136747320725,6.482461266730372,87.87447352483336,329.58167413757764,3.924064138761329e-17,,,0,False
random_reference,tfidf,3,2,outer_test,55,random_mismatch,29,True,True,3.1348338566389335,2.9771113952198793,5.352488391088373,5.625021327786777,90.91018184252907,339.1133753240114,3.828355257328126e-17,,,0,False
random_reference,tfidf,3,2,outer_test,56,random_mismatch,29,True,True,2.9710134270983044,3.0581831462415425,4.975703556928303,5.625021327786777,86.15938938585083,299.9923662845224,7.273874988923439e-17,,,0,False
random_reference,tfidf,3,2,outer_test,57,random_mismatch,29,True,True,2.9564006632797324,2.6268475929610933,5.678023175607531,6.3576647184759105,85.73561923511224,311.4394090300302,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,58,random_mismatch,29,True,True,2.8352022251771363,2.6268475929610933,4.553246443510628,5.877023242484833,82.22086453013695,273.3232417268989,3.062684205862501e-17,,,0,False
random_reference,tfidf,3,2,outer_test,59,random_mismatch,29,True,True,2.916676885766513,2.5370119726456997,5.5483893354208496,6.329009410337034,84.58362968722888,313.28628103264975,2.871266442996095e-17,,,0,False
random_reference,tfidf,3,2,outer_test,60,random_mismatch,29,True,True,3.024135746470203,2.679211471531691,5.198596550819292,6.482461266730372,87.69993664763588,325.649132828787,4.2111907830609384e-17,,,0,False
