representation,repeat,draw,domain_type,base_roc_auc,enhanced_roc_auc,base_pr_auc,enhanced_pr_auc,base_brier,enhanced_brier,base_log_loss,enhanced_log_loss,delta_auc,delta_pr_auc,delta_brier,delta_log_loss,interpretation_scope
tfidf,1,96,fake,0.8651632605120978,0.844021611463472,0.7084152936214834,0.6590091315621475,0.15789856244898584,0.17105119068864608,0.47730660319775325,0.5106145928142203,-0.02114164904862581,-0.0494061620593359,-0.013152628239660236,-0.033307989616467026,real_D_vs_fake_D_negative_control
tfidf,1,97,fake,0.8536528071411791,0.8421423537702608,0.643126214858152,0.7016205832675076,0.16764088239354355,0.17746658066140364,0.5686986342231377,0.5250592964075047,-0.011510453370918272,0.058494368409355624,-0.009825698267860089,0.043639337815633006,real_D_vs_fake_D_negative_control
tfidf,1,98,fake,0.8407329105003523,0.7993892412497063,0.6990351002537994,0.585754194799959,0.16992310174691566,0.19405114574238072,0.4995984828000138,0.6009897416673889,-0.04134366925064592,-0.1132809054538404,-0.02412804399546506,-0.10139125886737516,real_D_vs_fake_D_negative_control
tfidf,1,99,fake,0.8435517970401691,0.8461357763683346,0.639143559048324,0.6671278889719092,0.17626066564095272,0.16946452125395145,0.53497834538047,0.5099798180268795,0.0025839793281654533,0.02798432992358524,0.006796144387001268,0.024998527353590427,real_D_vs_fake_D_negative_control
tfidf,1,100,fake,0.854122621564482,0.8296922715527366,0.6530371425372887,0.6152621010868621,0.1666470684651705,0.18426311683130292,0.5103429589846359,0.5570385338337526,-0.024430350011745428,-0.03777504145042665,-0.017616048366132425,-0.04669557484911668,real_D_vs_fake_D_negative_control
tfidf,1,0,real,0.8759689922480619,0.8400281888653981,0.7441482549414715,0.6729173085729934,0.15326746578941727,0.17636107983662586,0.46681240462906765,0.5540645212504117,-0.03594080338266381,-0.07123094636847815,-0.023093614047208583,-0.08725211662134408,real_D_vs_fake_D_negative_control
tfidf,2,0,real,0.8268733850129198,0.8397932816537467,0.6631948112217236,0.6868516538674251,0.17209954521283194,0.16714512824900188,0.5219268033859022,0.5066848377123002,0.012919896640826822,0.023656842645701448,0.004954416963830061,0.015241965673602031,real_D_vs_fake_D_negative_control
tfidf,3,0,real,0.8496593845431055,0.8449612403100776,0.7130763011909149,0.7059717386179023,0.1608195134288776,0.16513581970904817,0.48454956470513955,0.4995533630656267,-0.0046981442330279455,-0.007104562573012618,-0.004316306280170573,-0.015003798360487153,real_D_vs_fake_D_negative_control
tfidf,4,0,real,0.8489546629081512,0.8562367864693446,0.7160771662502884,0.7129708318022367,0.16536442682959543,0.16236896160344422,0.49610449997898914,0.492973467338089,0.007282123561193399,-0.0031063344480516397,0.0029954652261512116,0.0031310326409001443,real_D_vs_fake_D_negative_control
tfidf,5,0,real,0.8545924359877848,0.8407329105003524,0.7504560645509184,0.7000502335717627,0.15632063200840002,0.1687331004546515,0.46106329400486723,0.5069965852416157,-0.013859525487432411,-0.05040583097915574,-0.01241246844625149,-0.0459332912367485,real_D_vs_fake_D_negative_control
tfidf,6,0,real,0.8567066008926474,0.8414376321353065,0.7388316094966765,0.7217460485530138,0.16279731058416622,0.17061663960943108,0.4871212557201453,0.5100577386359457,-0.01526896875734085,-0.017085560943662648,-0.00781932902526486,-0.022936482915800416,real_D_vs_fake_D_negative_control
tfidf,7,0,real,0.8663377965703546,0.8325111580925535,0.7380058188910619,0.7043572026631115,0.1577474136025401,0.17756791853620557,0.4834283620273289,0.5234067074383185,-0.033826638477801096,-0.033648616227950345,-0.019820504933665467,-0.0399783454109896,real_D_vs_fake_D_negative_control
tfidf,8,0,real,0.8623443739722809,0.8350951374207188,0.7215958260613162,0.6846312060589212,0.1585343710422531,0.17850857027604247,0.4819655148966741,0.5292562928992312,-0.027249236551562084,-0.03696462000239498,-0.019974199233789375,-0.04729077800255704,real_D_vs_fake_D_negative_control
tfidf,9,0,real,0.8639887244538407,0.8451961475217289,0.7227378450342807,0.6904567156459942,0.15073257943118784,0.161145600869443,0.46614824713102654,0.49607218644181,-0.018792576932111782,-0.032281129388286534,-0.010413021438255149,-0.029923939310783465,real_D_vs_fake_D_negative_control
tfidf,10,0,real,0.8614047451256753,0.8395583744420954,0.7301265365654697,0.6894144804649329,0.15902548668856087,0.17073243589397985,0.4815059053801429,0.5149277987612024,-0.021846370683579974,-0.04071205610053674,-0.011706949205418982,-0.03342189338105955,real_D_vs_fake_D_negative_control
mpnet,1,0,real,0.8811369509043927,0.8625792811839323,0.7520729599278978,0.7401570769600045,0.1511305882372453,0.16073269310201385,0.46254895202536006,0.48119805403662175,-0.018557669720460357,-0.011915882967893254,-0.009602104864768563,-0.018649102011261687,real_D_vs_fake_D_negative_control
mpnet,2,0,real,0.7904627672069532,0.7157622739018088,0.6230615824377609,0.5258054675218242,0.20512018324154027,0.2582427444010677,0.9428397008821375,3.2907229982455917,-0.07470049330514439,-0.09725611491593666,-0.05312256115952743,-2.3478832973634542,real_D_vs_fake_D_negative_control
mpnet,3,0,real,0.8423772609819121,0.8513037350246653,0.6981817742819311,0.7172802688334027,0.15998631542779332,0.1673143056958079,0.5278149029125736,0.5024244994162164,0.008926474042753152,0.019098494551471612,-0.007327990268014589,0.02539040349635724,real_D_vs_fake_D_negative_control
mpnet,4,0,real,0.8522433638712709,0.8616396523373268,0.7208719691247343,0.7268074226309656,0.16417738103238932,0.16009424683301274,0.4940642535667247,0.48776549277236864,0.009396288466055891,0.00593545350623137,0.004083134199376587,0.00629876079435604,real_D_vs_fake_D_negative_control
mpnet,5,0,real,0.8569415081042988,0.8402630960770495,0.7536332127251932,0.6664477999858115,0.15645130190534928,0.16971744210727996,0.4626964492014013,0.5246692915920689,-0.01667841202724929,-0.08718541273938174,-0.013266140201930676,-0.06197284239066758,real_D_vs_fake_D_negative_control
mpnet,6,0,real,0.8567066008926474,0.8421423537702608,0.7448385386878439,0.7442938933688528,0.16508144424938123,0.17298119926554278,0.49437244557948384,0.512150809638077,-0.014564247122386575,-0.0005446453189911216,-0.007899755016161553,-0.017778364058593177,real_D_vs_fake_D_negative_control
mpnet,7,0,real,0.8750293634014564,0.7706131078224101,0.7602713377740948,0.5223832487549702,0.1523546047893002,0.21595933218263855,0.4645462227126822,2.3729268793737965,-0.10441625557904632,-0.23788808901912462,-0.06360472739333833,-1.9083806566611143,real_D_vs_fake_D_negative_control
mpnet,8,0,real,0.8242894056847545,0.7735494479680526,0.6438013549393014,0.5748684181094186,0.1763244671631155,0.22110895488874643,1.3958009945939263,0.8823753009784682,-0.05073995771670192,-0.06893293682988277,-0.04478448772563093,0.5134256936154581,real_D_vs_fake_D_negative_control
mpnet,9,0,real,0.8639887244538408,0.839323467230444,0.7391154131195061,0.7123623174700623,0.15112480255969388,0.1664880855452895,0.46418751675754316,0.5228728707924882,-0.02466525722339674,-0.026753095649443837,-0.015363282985595611,-0.05868535403494507,real_D_vs_fake_D_negative_control
mpnet,10,0,real,0.7904627672069533,0.7857646229739254,0.644300444768503,0.6387727710480049,0.18922261807695112,0.18977223092854556,0.6261591035211166,0.6233765958179257,-0.0046981442330279455,-0.005527673720498116,-0.0005496128515944387,0.002782507703190884,real_D_vs_fake_D_negative_control
bge,1,0,real,0.867747239840263,0.8639887244538407,0.7213941533494501,0.7279075216347273,0.15896195328378296,0.16012049821409513,0.4957381521034332,0.4893707810872419,-0.0037585153864223564,0.006513368285277155,-0.001158544930312172,0.006367371016191281,real_D_vs_fake_D_negative_control
bge,2,0,real,0.8292224571294339,0.8468404980032886,0.6631125288380944,0.6944714939106305,0.17194469323370537,0.16300337603894463,0.5213924243917734,0.49623485220784536,0.017618040873854768,0.031358965072536105,0.00894131719476074,0.025157572183928,real_D_vs_fake_D_negative_control
bge,3,0,real,0.8388536528071412,0.8294573643410852,0.7044442832946394,0.6991463707838074,0.16045747734959298,0.17019515513968822,0.49831000565669953,0.523933842691734,-0.009396288466056002,-0.0052979125108320035,-0.00973767779009524,-0.025623837035034513,real_D_vs_fake_D_negative_control
bge,4,0,real,0.8379140239605356,0.8585858585858586,0.7029022927698014,0.7130364062327187,0.1703019374939983,0.16301200305049446,0.5139463479121905,0.4962025874693488,0.02067183462532296,0.01013411346291726,0.007289934443503843,0.017743760442841705,real_D_vs_fake_D_negative_control
bge,5,0,real,0.856471693680996,0.8672774254169603,0.7524750292500533,0.770790539565711,0.1565680859189791,0.1537084508199616,0.4614460447266237,0.45595963252025257,0.01080573173596433,0.0183155103156577,0.0028596350990175157,0.0054864122063711385,real_D_vs_fake_D_negative_control
bge,6,0,real,0.8592905802208127,0.8609349307023726,0.7565685186701657,0.7497972406495507,0.1615883562636421,0.1602351240406059,0.4837304446976293,0.4834213248506037,0.0016443504815598642,-0.006771278020615057,0.0013532322230362104,0.00030911984702564066,real_D_vs_fake_D_negative_control
bge,7,0,real,0.8656330749354005,0.8045571999060371,0.7497600520587303,0.6230479023614269,0.15721991371382046,0.1924206830843262,0.4758531351474482,0.904902182223675,-0.0610758750293634,-0.12671214969730338,-0.03520076937050573,-0.4290490470762268,real_D_vs_fake_D_negative_control
bge,8,0,real,0.8672774254169602,0.841672539346958,0.726023843778268,0.6752148244538289,0.15774237753539042,0.17240602664024196,0.47934440386877664,0.5242312648136163,-0.02560488607000222,-0.05080901932443915,-0.014663649104851545,-0.044886860944839624,real_D_vs_fake_D_negative_control
bge,9,0,real,0.8421423537702608,0.8449612403100775,0.6810203946412834,0.7222938118210805,0.164552258644826,0.15773616285489808,0.5261602188645731,0.477914145869037,0.0028188865398166563,0.041273417179797156,0.006816095789927923,0.04824607299553607,real_D_vs_fake_D_negative_control
bge,10,0,real,0.8675123326286117,0.8296922715527366,0.7406314049725542,0.6702120180299181,0.15941041928387378,0.16801672375855148,0.48293987043272835,0.5563563336569143,-0.0378200610758751,-0.07041938694263605,-0.008606304474677695,-0.07341646322418593,real_D_vs_fake_D_negative_control
