record_type,representation,repeat,outer_fold,draw,partition,feature,assignment_type,mean_signed_standardized_paired_difference,mean_abs_standardized_paired_difference,median_abs_standardized_paired_difference,q95_abs_standardized_paired_difference,before_standardized_mean_difference,after_standardized_mean_difference,max_abs_smd,mean_distance,median_distance,q95_distance,max_distance,total_cost,random_distance_q05,optimal_distance_random_percentile,n_features_mean_abs_paired_diff_lt_0_50,matching_adequate,self_match_count,max_donor_reuse_count,one_to_one
quality,tfidf,1,2,94,outer_test,d_p_domain_breadth,random_mismatch,3.062684205862501e-17,1.3054645038852026,0.6527322519426013,3.2636612597130066,0.0,3.062684205862501e-17,3.062684205862501e-17,2.787943104831795,2.33922363680984,5.193407122242128,6.0559554264082545,270.62989492716946,2.8251766814190216,0.039603960396039604,0,False,0,1,True
quality,tfidf,1,2,94,outer_test,d_p_total_evidence_count,random_mismatch,-1.914177628664063e-17,0.99067568675534,0.6840379741882109,3.192177212878315,0.0,-1.914177628664063e-17,3.062684205862501e-17,2.787943104831795,2.33922363680984,5.193407122242128,6.0559554264082545,270.62989492716946,2.8251766814190216,0.039603960396039604,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,interviewer_word_count,random_mismatch,1.914177628664063e-17,0.8600462795999518,0.7062120348372534,1.9670588872783974,0.0,1.914177628664063e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,interviewer_turn_count,random_mismatch,7.656710514656252e-18,0.6174610486842451,0.5329276908286639,1.2577093503556467,0.0,7.656710514656252e-18,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,clinical_question_count,random_mismatch,-4.594026308793751e-17,0.9838182896941036,0.4919091448470516,2.4595457242352583,0.0,-4.594026308793751e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,clinical_prompt_coverage_count,random_mismatch,-1.5313421029312504e-17,1.0521989970724763,0.5260994985362383,2.9461571918029335,0.0,-1.5313421029312504e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-2.2970131543968756e-17,0.6503629615947485,0.5646864037798714,1.3891285532984838,0.0,-2.2970131543968756e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,d_p_domain_breadth,random_mismatch,3.062684205862501e-17,1.48552857338661,1.3054645038852026,3.2636612597130066,0.0,3.062684205862501e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,95,outer_test,d_p_total_evidence_count,random_mismatch,2.6798486801296883e-17,0.833425577746556,0.4560253161254739,2.5993443019151994,0.0,2.6798486801296883e-17,4.594026308793751e-17,3.0180496869186517,2.6161197052745755,5.319263544677463,6.655373076473344,312.62719303643354,2.8251766814190216,0.37623762376237624,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,interviewer_word_count,random_mismatch,2.2970131543968756e-17,0.7757047245563102,0.6200886159546615,1.622565211748031,0.0,2.2970131543968756e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,interviewer_turn_count,random_mismatch,-3.062684205862501e-17,0.7093451333098769,0.5862204599115303,1.3323192270716597,0.0,-3.062684205862501e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,clinical_question_count,random_mismatch,-4.594026308793751e-17,0.8820439838636788,0.4919091448470516,1.9676365793882065,0.0,-4.594026308793751e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,clinical_prompt_coverage_count,random_mismatch,-1.5313421029312504e-17,0.8345026528505848,0.5260994985362383,1.8939581947304567,0.0,-1.5313421029312504e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-1.1485065771984378e-17,0.6932012405021871,0.5082177634018843,1.3891285532984838,0.0,-1.1485065771984378e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,d_p_domain_breadth,random_mismatch,-7.656710514656252e-18,1.575560608137314,1.3054645038852026,4.308032862821167,0.0,-7.656710514656252e-18,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,96,outer_test,d_p_total_evidence_count,random_mismatch,1.5313421029312504e-17,1.0535757303588535,0.9120506322509478,3.1009721496532197,0.0,1.5313421029312504e-17,4.594026308793751e-17,3.137902397081065,3.022850016141775,5.668345769509517,6.4026291963424855,330.24478334347094,2.8251766814190216,0.6831683168316832,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,interviewer_word_count,random_mismatch,-2.2970131543968756e-17,0.8701435080206698,0.7406614023902901,1.748305403316615,0.0,-2.2970131543968756e-17,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,interviewer_turn_count,random_mismatch,2.0577409508138678e-17,0.6211364120692703,0.4796349217457975,1.353636334704806,0.0,2.0577409508138678e-17,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,clinical_question_count,random_mismatch,1.5313421029312504e-17,1.0516678269143864,0.9838182896941032,2.4595457242352583,0.0,1.5313421029312504e-17,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,clinical_prompt_coverage_count,random_mismatch,-3.828355257328126e-17,1.0884817211094584,1.0521989970724765,2.420057693266695,0.0,-3.828355257328126e-17,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,non_explicit_interviewer_turn_count,random_mismatch,3.828355257328126e-18,0.6036302936957247,0.4517491230238972,1.3326599129204966,0.0,3.828355257328126e-18,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,d_p_domain_breadth,random_mismatch,-3.062684205862501e-17,1.5305445907619621,1.3054645038852026,3.3942077101015244,0.0,-3.062684205862501e-17,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,97,outer_test,d_p_total_evidence_count,random_mismatch,7.656710514656252e-18,1.179375817565881,0.9120506322509478,2.736151896752841,0.0,7.656710514656252e-18,3.828355257328126e-17,3.225957119308671,2.939676502169573,4.806261398691422,7.127759784057796,339.4098264042753,2.8251766814190216,0.8712871287128713,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,interviewer_word_count,random_mismatch,1.5313421029312504e-17,0.7549163131018918,0.7148243767255126,1.5502215398866537,0.0,1.5313421029312504e-17,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,interviewer_turn_count,random_mismatch,7.656710514656252e-18,0.6395132289943967,0.5329276908286639,1.428246211420819,0.0,7.656710514656252e-18,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,clinical_question_count,random_mismatch,1.5313421029312504e-17,1.0516678269143862,0.9838182896941032,2.4595457242352583,0.0,1.5313421029312504e-17,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,clinical_prompt_coverage_count,random_mismatch,-1.5313421029312504e-17,1.1247644451464403,1.0521989970724765,2.420057693266695,0.0,-1.5313421029312504e-17,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,non_explicit_interviewer_turn_count,random_mismatch,0.0,0.6386797946199926,0.5646864037798714,1.3778348252228858,0.0,0.0,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,d_p_domain_breadth,random_mismatch,-7.656710514656252e-18,1.710608660263369,1.3054645038852026,4.308032862821167,0.0,-7.656710514656252e-18,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,98,outer_test,d_p_total_evidence_count,random_mismatch,-2.2970131543968756e-17,1.147925795764124,0.9120506322509478,2.8273569599779362,0.0,-2.2970131543968756e-17,2.2970131543968756e-17,3.348841262758798,3.5131722638273013,5.668172263198467,6.299003421378172,375.3859420594434,2.8251766814190216,0.9603960396039604,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,interviewer_word_count,random_mismatch,2.2970131543968756e-17,0.6955208518035522,0.5425775389603288,1.5898383125726459,0.0,2.2970131543968756e-17,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,interviewer_turn_count,random_mismatch,5.742532885992189e-18,0.632162502224346,0.4796349217457975,1.5241731957699787,0.0,5.742532885992189e-18,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,clinical_question_count,random_mismatch,-1.5313421029312504e-17,1.0177430583042448,0.4919091448470516,2.4595457242352583,0.0,-1.5313421029312504e-17,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,clinical_prompt_coverage_count,random_mismatch,-2.2970131543968756e-17,1.0159162730354945,1.0521989970724765,2.420057693266695,0.0,-2.2970131543968756e-17,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-4.785444071660158e-18,0.6347854056284072,0.4517491230238972,1.5811219305836401,0.0,-4.785444071660158e-18,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,d_p_domain_breadth,random_mismatch,-7.656710514656252e-18,1.4855285733866102,1.3054645038852026,3.0025683589359646,0.0,-7.656710514656252e-18,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,99,outer_test,d_p_total_evidence_count,random_mismatch,1.5313421029312504e-17,0.99067568675534,0.6840379741882109,2.7361518967528435,0.0,1.5313421029312504e-17,2.2970131543968756e-17,3.0154776995892205,2.931423013363904,4.626711066080438,5.358299598013017,298.2519504998589,2.8251766814190216,0.36633663366336633,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,interviewer_word_count,random_mismatch,0.0,0.9966558405861321,0.8526218469376595,2.128970914777671,0.0,0.0,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,interviewer_turn_count,random_mismatch,1.914177628664063e-17,0.6799422262296746,0.6928059980772631,1.3323192270716597,0.0,1.914177628664063e-17,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,clinical_question_count,random_mismatch,0.0,1.0516678269143862,0.4919091448470516,2.4595457242352583,0.0,0.0,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,clinical_prompt_coverage_count,random_mismatch,2.2970131543968756e-17,1.0159162730354945,0.5260994985362383,2.9461571918029335,0.0,2.2970131543968756e-17,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-3.062684205862501e-17,0.6854124625190162,0.6776236845358458,1.3778348252228858,0.0,-3.062684205862501e-17,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,d_p_domain_breadth,random_mismatch,3.062684205862501e-17,1.6205766255126652,1.9581967558278042,3.6553006108785664,0.0,3.062684205862501e-17,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,2,100,outer_test,d_p_total_evidence_count,random_mismatch,-2.2970131543968756e-17,1.1322007848632456,1.1400632903136847,2.78175442836539,0.0,-2.2970131543968756e-17,3.062684205862501e-17,3.3608388760963206,3.291531107405219,5.319263544677463,7.659755233764055,378.02473574033684,2.8251766814190216,0.9900990099009901,0,False,0,1,True
quality,tfidf,1,3,0,outer_test,interviewer_word_count,optimal_matched,-1.1895246692412391e-17,0.5533674078372119,0.4792946052133332,1.2431159169760357,0.0,-1.1895246692412391e-17,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,interviewer_turn_count,optimal_matched,3.96508223080413e-18,0.4523920278539991,0.3392940208904993,1.2016663239871848,0.0,3.96508223080413e-18,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,clinical_question_count,optimal_matched,3.96508223080413e-18,0.46689313277213057,0.5028079891392175,1.3324411712189257,0.0,3.96508223080413e-18,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,clinical_prompt_coverage_count,optimal_matched,0.0,0.5669606699361305,0.5291632919403884,1.7462388634032802,0.0,0.0,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,non_explicit_interviewer_turn_count,optimal_matched,-1.586032892321652e-17,0.46985582005507137,0.2989991582168636,1.2916763634968504,0.0,-1.586032892321652e-17,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,d_p_domain_breadth,optimal_matched,0.0,0.33385966768042674,0.5842544184407468,0.5842544184407468,0.0,0.0,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,0,outer_test,d_p_total_evidence_count,optimal_matched,0.0,0.4560442335554714,0.44031857032942073,1.023740676015903,0.0,0.0,1.586032892321652e-17,1.5427167930411496,1.4852621392229268,2.6652858881844086,2.8467997333368977,76.77092034023202,2.8439182493041217,0.009900990099009901,5,True,0,1,True
quality,tfidf,1,3,1,outer_test,interviewer_word_count,random_mismatch,3.96508223080413e-18,0.9100372893790818,0.6579407762473938,1.8544343998072237,0.0,3.96508223080413e-18,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,interviewer_turn_count,random_mismatch,0.0,1.1592545713758728,0.8765095539671233,3.0564736381885798,0.0,0.0,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,clinical_question_count,random_mismatch,-7.93016446160826e-18,0.9697011219113482,0.5028079891392175,2.01123195655687,0.0,-7.93016446160826e-18,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,0.9827318278892928,0.5291632919403884,2.1166531677615534,0.0,0.0,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,non_explicit_interviewer_turn_count,random_mismatch,9.912705577010326e-18,1.1959966328674543,0.9567973062939634,2.9002918347035758,0.0,9.912705577010326e-18,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,d_p_domain_breadth,random_mismatch,-7.93016446160826e-18,0.9181140861211735,0.5842544184407468,2.337017673762987,0.0,-7.93016446160826e-18,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,1,outer_test,d_p_total_evidence_count,random_mismatch,-1.9825411154020653e-17,0.8806371406588417,0.7705574980764862,2.344696387004165,0.0,-1.9825411154020653e-17,1.9825411154020653e-17,3.1360641875183006,2.9182003306232964,5.88690444818183,7.373928877629986,326.8931166449081,2.8439182493041217,0.7227722772277227,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,interviewer_word_count,random_mismatch,7.93016446160826e-18,0.9212415788516015,0.7973719341276362,1.783847376130351,0.0,7.93016446160826e-18,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,interviewer_turn_count,random_mismatch,1.9825411154020653e-17,0.9694114882585695,0.8765095539671233,2.1771366340473697,0.0,1.9825411154020653e-17,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,clinical_question_count,random_mismatch,1.1895246692412391e-17,1.041530834645522,0.7542119837088264,3.167690331577069,0.0,1.1895246692412391e-17,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,0.9071370718978086,0.5291632919403884,2.645816459701942,0.0,0.0,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,non_explicit_interviewer_turn_count,random_mismatch,3.96508223080413e-18,0.9781543890237395,1.0464970537590226,2.0302042842925037,0.0,3.96508223080413e-18,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,d_p_domain_breadth,random_mismatch,-7.93016446160826e-18,1.0850439199613868,1.1685088368814935,1.7527632553222403,0.0,-7.93016446160826e-18,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,2,outer_test,d_p_total_evidence_count,random_mismatch,-2.874684617332995e-17,0.9435397935630446,0.8806371406588415,2.267640637196516,0.0,-2.874684617332995e-17,2.874684617332995e-17,3.0014881545617795,2.8533749386901186,5.41715873666538,6.05090507019767,303.07017547585065,2.8439182493041217,0.32673267326732675,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,interviewer_word_count,random_mismatch,-2.7755575615628914e-17,0.8160457499151688,0.7537996972900605,1.7895117669192357,0.0,-2.7755575615628914e-17,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,interviewer_turn_count,random_mismatch,3.96508223080413e-18,0.9370977719832837,0.7634115470036235,2.861379576176544,0.0,3.96508223080413e-18,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,clinical_question_count,random_mismatch,2.3790493384824782e-17,1.18519026011387,0.7542119837088264,3.3436731277757956,0.0,2.3790493384824782e-17,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,clinical_prompt_coverage_count,random_mismatch,1.586032892321652e-17,1.171718717868003,1.0583265838807767,2.645816459701942,0.0,1.586032892321652e-17,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,non_explicit_interviewer_turn_count,random_mismatch,0.0,0.9610687228399187,0.7175979797204727,2.7896621461633373,0.0,0.0,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,d_p_domain_breadth,random_mismatch,-3.172065784643304e-17,1.0433114615013335,1.1685088368814935,2.337017673762987,0.0,-3.172065784643304e-17,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,3,outer_test,d_p_total_evidence_count,random_mismatch,-1.586032892321652e-17,0.9278141303369939,0.6604778554941311,2.1245371018394548,0.0,-1.586032892321652e-17,3.172065784643304e-17,3.1964227626717134,2.8020927371964026,5.852401671235134,6.299414962128711,337.043030746523,2.8439182493041217,0.8415841584158416,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,interviewer_word_count,random_mismatch,-4.460717509654647e-18,0.832852184123948,0.5838679736235151,1.7620612577115633,0.0,-4.460717509654647e-18,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,interviewer_turn_count,random_mismatch,7.93016446160826e-18,1.0946271388253013,0.7351370452627486,2.9179285796582937,0.0,7.93016446160826e-18,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,clinical_question_count,random_mismatch,3.172065784643304e-17,1.041530834645522,0.7542119837088264,2.840865138636578,0.0,3.172065784643304e-17,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,clinical_prompt_coverage_count,random_mismatch,0.0,0.9449344498935508,0.5291632919403884,2.645816459701942,0.0,0.0,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,non_explicit_interviewer_turn_count,random_mismatch,-3.172065784643304e-17,1.1020254688564401,0.7773978113638453,2.7298623145199645,0.0,-3.172065784643304e-17,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,d_p_domain_breadth,random_mismatch,0.0,0.8346491692010669,0.5842544184407468,1.7527632553222403,0.0,0.0,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,4,outer_test,d_p_total_evidence_count,random_mismatch,-1.586032892321652e-17,0.8177344877546384,0.5503982129117759,1.761274281317683,0.0,-1.586032892321652e-17,3.172065784643304e-17,3.059838235036806,2.8548290732108157,5.8137933877318595,6.709863483093902,322.6578831230621,2.8439182493041217,0.48514851485148514,0,False,0,1,True
quality,tfidf,1,3,5,outer_test,interviewer_word_count,random_mismatch,-4.7580986769649563e-17,0.9461399999016448,0.7799430393926059,2.327628891863296,0.0,-4.7580986769649563e-17,4.7580986769649563e-17,3.1631011332018377,2.5327647256243293,6.1312839782496,7.311928616812393,340.954915433729,2.8439182493041217,0.801980198019802,0,False,0,1,True
